"id","x","y","AnnualPrecip","AnPET","AridityIndex"
1,1422077.1431,-489802.740400001,1297.83264512685,1123.65406216616,1.15637816048049
2,1432077.1431,-489802.740400001,1221.31169738115,1170.52505121448,1.04316161407644
3,1412077.1431,-499802.740400001,1250.09540907559,1105.76624161234,1.13062024570881
4,1422077.1431,-499802.740400001,1291.03778646406,1094.84901448293,1.17931171285941
5,1432077.1431,-499802.740400001,1240.2885185257,1125.12312257052,1.10218567647343
6,1402077.1431,-509802.740400001,1212.24202464156,1116.77848816741,1.08516650155156
7,1412077.1431,-509802.740400001,1188.55142195229,1122.93357117579,1.05791669485761
8,1422077.1431,-509802.740400001,1264.5949623261,1100.03657365097,1.15000352669759
9,1432077.1431,-509802.740400001,1226.6455461383,1113.92564111527,1.10097344128358
10,1442077.1431,-509802.740400001,1285.86558544902,1116.81201342178,1.1517702191519
11,1392077.1431,-519802.740400001,1176.99919325791,1129.01923701995,1.04214718734094
12,1402077.1431,-519802.740400001,1180.90984844594,1124.44613564197,1.04979955491959
13,1412077.1431,-519802.740400001,1208.6563572661,1117.93314376561,1.08084811077507
14,1422077.1431,-519802.740400001,1185.29717872204,1122.50006711397,1.05544890680412
15,1432077.1431,-519802.740400001,1264.82656525996,1104.354881669,1.14574114318579
16,1442077.1431,-519802.740400001,1256.48379625849,1105.85163193302,1.13650135016036
17,1452077.1431,-519802.740400001,1269.39282127798,1132.32301660015,1.12163513564295
18,1382077.1431,-529802.740400001,1140.00921566209,1139.14778876754,1.00029981822322
19,1392077.1431,-529802.740400001,1125.23372443784,1142.31926527752,0.984617491763459
20,1402077.1431,-529802.740400001,1147.43784115573,1133.76356057952,1.0117181071928
21,1412077.1431,-529802.740400001,1199.02197764022,1119.74157541532,1.07032870721064
22,1422077.1431,-529802.740400001,1194.94336949799,1121.49973860913,1.06514883137088
23,1362077.1431,-539802.740400001,1101.72096004438,1157.53392087573,0.951337827403313
24,1372077.1431,-539802.740400001,1108.4134191368,1143.70174143464,0.96871199194888
25,1382077.1431,-539802.740400001,1100.56119088716,1142.81615330328,0.962554190673327
26,1392077.1431,-539802.740400001,1102.29683366547,1144.79412928268,0.962415223151707
27,1402077.1431,-539802.740400001,1140.04852335605,1136.38049805794,1.00282062904752
28,1412077.1431,-539802.740400001,1192.72674910152,1123.08821971151,1.06161530107693
29,1422077.1431,-539802.740400001,1154.52107689577,1130.95127516806,1.02040979473199
30,1352077.1431,-549802.740400001,1054.14715345792,1156.62012363167,0.911065092390265
31,1362077.1431,-549802.740400001,1055.95069208365,1154.67680325047,0.914038734211061
32,1372077.1431,-549802.740400001,1069.41374925721,1149.56736135736,0.929889365024135
33,1382077.1431,-549802.740400001,1068.18667728094,1149.23293182742,0.929026321682273
34,1392077.1431,-549802.740400001,1087.20866238926,1142.41092193688,0.95126028514008
35,1402077.1431,-549802.740400001,1100.9687467308,1144.39920522858,0.961623841886848
36,1412077.1431,-549802.740400001,1143.5556649601,1135.7446944546,1.00654738201254
37,1342077.1431,-559802.740400001,976.885763739469,1190.98821832797,0.819944984617932
38,1352077.1431,-559802.740400001,985.228853476519,1161.75373366387,0.847753981841655
39,1362077.1431,-559802.740400001,1015.60911396915,1162.77790533419,0.873058757078637
40,1372077.1431,-559802.740400001,1046.95232488969,1160.16198163296,0.901990984715186
41,1382077.1431,-559802.740400001,1043.40383118353,1162.48389261815,0.897139018711554
42,1392077.1431,-559802.740400001,1061.53667728091,1155.53991169348,0.918380865051299
43,1402077.1431,-559802.740400001,1071.10304706794,1152.6457612157,0.928915697805477
44,1352077.1431,-569802.740400001,963.892724755074,1170.95287483469,0.822871938222583
45,1362077.1431,-569802.740400001,984.843161281685,1166.82683150805,0.843609407557555
46,1372077.1431,-569802.740400001,1015.77216608992,1171.15805722344,0.866897215200719
47,1382077.1431,-569802.740400001,1028.1865358325,1170.07182620991,0.878306844916682
48,1352077.1431,-579802.740400001,964.691749700207,1171.99628043905,0.82274362140133
49,1362077.1431,-579802.740400001,982.879327460588,1163.94964323504,0.844049631062882
50,1372077.1431,-579802.740400001,986.974704693449,1169.10108795365,0.843820421838287
51,1382077.1431,-579802.740400001,1001.8609949694,1170.94957612106,0.855191899854392
52,1392077.1431,-579802.740400001,1021.75581629185,1172.72448604765,0.87089632823044
53,1362077.1431,-589802.740400001,968.836321312113,1158.51768994202,0.835862337371618
54,1372077.1431,-589802.740400001,984.021637858885,1156.6552313664,0.850343220521976
55,1382077.1431,-589802.740400001,990.592139077635,1165.76483221379,0.849370181074286
56,1392077.1431,-589802.740400001,1006.61317863305,1175.97209466581,0.855561631743846
57,1362077.1431,-599802.740400001,984.380388864224,1181.54681469691,0.832851040205941
58,1372077.1431,-599802.740400001,1008.16455072413,1150.41170611203,0.875982790456442
59,1382077.1431,-599802.740400001,1011.59034241896,1155.15821617772,0.875365343503566
60,1392077.1431,-599802.740400001,1002.62542445644,1171.4655916626,0.855445626070306
61,1362077.1431,-609802.740400001,947.008991932761,1176.65814975827,0.804461184890134
62,1372077.1431,-609802.740400001,982.516774143291,1162.80251501351,0.844616850777374
63,1382077.1431,-609802.740400001,1009.51594544172,1152.04624514359,0.875880696662439
64,1392077.1431,-609802.740400001,1027.30292560844,1159.28593076626,0.885777620047997
65,1362077.1431,-619802.740400001,925.262831342745,1182.52866454228,0.782081539018925
66,1372077.1431,-619802.740400001,973.626047134579,1175.78001059882,0.827748612174897
67,1382077.1431,-619802.740400001,1015.14355333944,1158.41225362264,0.875975473389841
68,1392077.1431,-619802.740400001,1035.70715873304,1156.57180148358,0.895097810961598
69,1362077.1431,-629802.740400001,920.136067767603,1199.36828571223,0.766949156229808
70,1372077.1431,-629802.740400001,971.340518570017,1196.6996326413,0.811333078803028
71,1382077.1431,-629802.740400001,1012.90865997398,1181.07878135218,0.857467933702584
72,1392077.1431,-629802.740400001,1022.00549869232,1157.33137760719,0.882666249281746
73,1362077.1431,-639802.740400001,894.403923196479,1235.25307604592,0.724078196487902
74,1372077.1431,-639802.740400001,963.39399239844,1226.20052631806,0.785399756048288
75,1382077.1431,-639802.740400001,999.52061784769,1212.54727305084,0.82411392485025
76,1392077.1431,-639802.740400001,1010.07717366917,1181.14024726589,0.854989009771088
77,1452077.1431,-659802.740400001,1010.8716451046,1223.65943129684,0.825812941996702
78,1462077.1431,-659802.740400001,1023.21046893125,1223.11909219318,0.83631740907408
79,1472077.1431,-659802.740400001,1023.78670715316,1208.07659484352,0.847152554654754
80,1482077.1431,-659802.740400001,1002.20987348773,1209.60436241597,0.828303036272527
81,1492077.1431,-659802.740400001,998.314843726639,1209.84542211204,0.825377999961236
82,1502077.1431,-659802.740400001,1039.3601339803,1188.91185446749,0.874052871498487
83,1512077.1431,-659802.740400001,1021.27185618083,1209.59836806698,0.844074972911664
84,1522077.1431,-659802.740400001,1034.01504469716,1210.05477922988,0.854296051836081
85,1532077.1431,-659802.740400001,1042.42125568441,1210.26989402963,0.861008088166586
86,1542077.1431,-659802.740400001,1067.27317863303,1206.22646414681,0.884609844066266
87,1552077.1431,-659802.740400001,1070.31689077235,1217.50127516806,0.878790445645417
88,1562077.1431,-659802.740400001,1099.25373695865,1205.97221123246,0.911157268570149
89,1572077.1431,-659802.740400001,1130.43376177806,1196.69766513587,0.944480622920172
90,1582077.1431,-659802.740400001,1155.67921829963,1188.72655598712,0.971987407416419
91,1592077.1431,-659802.740400001,1217.5945085533,1182.69915930715,1.02913507191482
92,1602077.1431,-659802.740400001,1229.68103955541,1209.81210173084,1.0160670579878
93,1612077.1431,-659802.740400001,1240.51576665304,1233.87244436575,1.00497476220046
94,1622077.1431,-659802.740400001,1236.04659052416,1252.24833274437,0.986632002549471
95,1632077.1431,-659802.740400001,1241.45590568622,1264.06510420348,0.981661814797543
96,1642077.1431,-659802.740400001,1248.3968163141,1277.82451783901,0.976569155309033
97,1652077.1431,-659802.740400001,1258.43578905721,1271.84922288988,0.989141893756564
98,1662077.1431,-659802.740400001,1299.96084363764,1264.82785588152,1.02739950614629
99,1672077.1431,-659802.740400001,1294.59727294685,1291.97235252544,1.00161672605587
100,1682077.1431,-659802.740400001,1307.15092797922,1293.61192511525,1.01005287077441
101,1692077.1431,-659802.740400001,1325.2461240081,1300.34347580424,1.01873806208472
102,1702077.1431,-659802.740400001,1342.94589075009,1304.06295301996,1.02942592055017
103,1712077.1431,-659802.740400001,1379.75421335796,1299.29180854861,1.06147538068751
104,1722077.1431,-659802.740400001,1410.9934639451,1310.28488166646,1.07642740887846
105,1732077.1431,-659802.740400001,1434.23173186137,1310.24665842371,1.09416865267358
106,1742077.1431,-659802.740400001,1445.47812888306,1310.15305899033,1.10287298233112
107,1752077.1431,-659802.740400001,1449.31430758285,1313.72067114229,1.1028010480587
108,1762077.1431,-659802.740400001,1479.05947132423,1327.65640763166,1.1139989235205
109,1772077.1431,-659802.740400001,1458.05797755139,1374.18261038506,1.06086316997419
110,1782077.1431,-659802.740400001,1442.56852599371,1386.27297421251,1.04021060829585
111,1792077.1431,-659802.740400001,1457.19667486567,1393.97203814811,1.04496712387305
112,1802077.1431,-659802.740400001,1459.52162028521,1408.06625573986,1.03613112422366
113,1812077.1431,-659802.740400001,1456.42198005554,1427.04933945653,1.02019434730482
114,1822077.1431,-659802.740400001,1445.6267023227,1438.63714588538,1.0045475875414
115,1832077.1431,-659802.740400001,1454.77950383406,1441.54078770893,1.00883320293559
116,1842077.1431,-659802.740400001,1472.76382635302,1410.88604380166,1.04358568742541
117,1442077.1431,-669802.740400001,988.33963311592,1223.49814139944,0.807448583324538
118,1452077.1431,-669802.740400001,1000.56201234299,1228.88265983773,0.813851294538558
119,1462077.1431,-669802.740400001,1013.66927782177,1219.01520310882,0.831207902308671
