"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water"
"GMB","GM",4915,47651,47651,16867,-13.8876548,13.4125447,3,NA,NA,2015,NA,NA,49,1,49,2,49,0,1,5998,0.0204081632653061,0.0408163265306122,0,0.0569731165473505,1151.25542129913,0,0,0,1,NA,NA,NA,NA,NA,88.8001080697188,19.1019716939275,0.126333371692312,69.6981350835725,11.0735590305161
"GMB","GM",4916,47662,47662,16899,-16.65094667,13.312075,3,NA,NA,2015,NA,NA,49,1,49,1,49,0,1,6101,0.0204081632653061,0.0204081632653061,0,0.0381130503799517,1282.24967849775,1,1,1,2,NA,NA,NA,NA,NA,100,0,0,100,0
"GMB","GM",4912,47633,47633,16821,-16.70612167,13.44792833,3,NA,NA,2015,NA,NA,49,0,49,1,49,0,1,5811,0,0.0204081632653061,0,0.0192529842125529,483.893127430939,2,2,2,3,NA,NA,NA,NA,NA,99.8166247316748,8.85900122490772,0.00199406262263314,90.957624461676,0.181380998224714
"GMB","GM",4912,47633,47633,16822,-16.66231667,13.44337833,3,NA,NA,2015,NA,NA,52,0,52,0,52,0,1,5829,0,0,0,0,205.519396845461,3,3,3,4,NA,NA,NA,NA,NA,100,4.54475836393566,6.08865587504327e-17,95.4552418491923,5.44838534532197e-15
"GMB","GM",4916,47662,47662,16900,-16.631725,13.287365,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6104,0,0,0,0,506.916248835019,4,4,4,5,NA,NA,NA,NA,NA,99.9461520504066,0.0775375056958571,0.000213725280942223,99.8686139526107,0.0536349335885899
"GMB","GM",4916,47664,47664,16942,-16.72693167,13.39610333,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6145,0,0,0,0,734.608254951144,8,8,8,7,NA,NA,NA,NA,NA,89.039471933831,23.6924428862196,0.221483915407679,65.3470238507744,10.7390484918083
"GMB","GM",4912,47633,47633,16825,-16.66584,13.45881667,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5816,0,0,0,0,455.168918043733,9,9,9,8,NA,NA,NA,NA,NA,100,16.4596267492504,2.20789540344765e-16,83.5403741884863,1.97519709545124e-14
"GMB","GM",4912,47633,47633,16826,-16.68366667,13.45572333,3,NA,NA,2015,NA,NA,49,0,49,1,49,0,1,5855,0,0.0204081632653061,0,0.0192529842125529,367.650744622812,10,10,10,9,NA,NA,NA,NA,NA,100,13.9960678725957,1.8894865125842e-16,86.0039336429521,1.68809527065787e-14
"GMB","GM",4912,47633,47633,16827,-16.70727333,13.44385167,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5841,0,0,0,0,483.893127430939,12,12,12,11,NA,NA,NA,NA,NA,99.8813938843323,5.42874612938886,0.00128974874435715,94.452648336623,0.117316232727767
"GMB","GM",4916,47664,47664,16943,-16.76670833,13.38535333,3,NA,NA,2015,NA,NA,50,0,50,1,50,1,1,6159,0,0.02,0.02,0.0373584905660377,98.0958352832971,15,15,15,13,NA,NA,NA,NA,NA,82.3090995564923,22.9213186106973,0.455565550154849,59.3877836337327,17.2353337607828
"GMB","GM",4916,47664,47664,52576,-16.6984026,13.4314429,1,NA,NA,2010,NA,NA,50,0,50,1,50,0,1,6138,0,0.02,0,0.0188679245283019,1013.81524811655,22,22,22,17,NA,NA,NA,NA,NA,99.2422522307411,12.0989953870872,0.00085256857849542,87.1432557928675,0.756896722392764
"GMB","GM",4916,47667,47667,16722,-16.5790323,13.4548761,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6059,NA,NA,NA,NA,607.061625978822,25,25,25,19,NA,NA,NA,NA,NA,95.2154461734145,11.5545720156984,0.0951827130833491,83.6608720870908,4.6893721838181
"GMB","GM",4914,47645,47645,16972,-16.5451491,13.4865118,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5943,NA,NA,NA,NA,622.321525821322,28,28,28,21,NA,NA,NA,NA,NA,NA,30.4889120319761,0.286363281332884,81.5888042813296,20.003221494176
"GMB","GM",4913,47635,47635,16783,-14.1161056,13.4886943,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5868,NA,NA,NA,NA,217.21879415246,29,29,29,22,NA,NA,NA,NA,NA,80.8911414089375,20.95346912545,2.2104931309617,59.9376720667187,16.8983652795726
"GMB","GM",4913,47635,47635,16784,-15.26569667,13.48819667,3,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,5867,0,0.02,0,0.0188679245283019,7352.86314821181,30,30,30,23,NA,NA,NA,NA,NA,80.3287068012355,32.4008886958035,0.479138764064165,47.9278202566659,19.1921523786828
"GMB","GM",4915,47654,47654,17077,-14.11727,13.48717167,3,NA,NA,2015,NA,NA,49,0,49,0,49,0,1,6032,0,0,0,0,217.21879415246,31,31,31,24,NA,NA,NA,NA,NA,80.8462868915426,20.9549728904523,2.22115826429565,59.8913136018141,16.9325547524763
"GMB","GM",4916,47664,47664,16944,-16.73420833,13.39795833,3,NA,NA,2015,NA,NA,50,0,50,3,50,0,1,6155,0,0.06,0,0.0566037735849057,300.378368324038,35,35,35,26,NA,NA,NA,NA,NA,NA,18.9840003960354,0.262038526547849,NA,11.5712805501616
"GMB","GM",4915,47655,47655,52594,-14.029701,13.420695,3,NA,NA,2005,NA,NA,30,0,30,0,30,0,2,6054,0,0,0,0,2566.62205452751,36,36,36,27,NA,NA,NA,NA,NA,67.6727979545021,9.55692505482218,0.00325856135333122,58.1158734309914,32.3239446402606
"GMB","GM",4913,47637,47637,16873,-15.7681278,13.4065482,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5878,NA,NA,NA,NA,1743.36151272439,48,48,48,34,NA,NA,NA,NA,NA,95.0415135319214,7.61576033278452,0.341341252075113,87.4257504139826,4.617145233947
"GMB","GM",4913,47637,47637,16874,-15.78135167,13.39838667,3,NA,NA,2015,NA,NA,48,1,48,1,48,0,1,5880,0.0208333333333333,0.0208333333333333,0,0.038898715932914,1743.36151272439,49,49,49,35,NA,NA,NA,NA,NA,95.1462091971433,7.51970804340591,0.192107941531841,87.6264981244344,4.66168400796347
"GMB","GM",4912,47633,47633,52562,-16.685136,13.4197727,1,NA,NA,2010,NA,NA,54,1,54,0,54,0,1,5857,0.0185185185185185,0,0,0.0174703004891684,0,50,50,51,36,NA,NA,NA,NA,NA,99.561378038461,42.2028110343927,0.000330018467472432,57.3585667176181,0.438292596767815
"GMB","GM",4912,47633,47633,16828,-16.685136,13.4197727,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5851,NA,NA,NA,NA,0,51,51,50,36,NA,NA,NA,NA,NA,99.5840583804218,42.1251498876261,0.0051397037905606,57.4589098912088,0.410800658284911
"GMB","GM",4916,47661,47661,16750,-16.05173667,13.18167333,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6094,NA,NA,NA,NA,42.3513901050156,54,54,54,38,8.15864293345185,6.69795337082554,4.35779057220437,1.46068966154704,1.46322560088623,81.1001443423404,22.7835397664043,0.668727172345471,58.3166058459555,18.2311265532738
"GMB","GM",4916,47661,47661,16751,-16.0515269,13.1813643,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6086,0,0,0,0,42.3513901050156,55,55,55,39,8.59128956529318,7.05398073240836,4.58833160495611,1.53730893634685,1.54170995718578,80.8870495551416,22.7413231976232,0.663300550744186,58.1457276411543,18.4496479710628
"GMB","GM",4916,47667,47667,16723,-16.58434167,13.45608667,3,NA,NA,2015,NA,NA,50,0,50,30,50,4,1,6058,0,0.6,0.08,0.596226415094339,607.061625978822,56,56,56,40,NA,NA,NA,NA,NA,95.2151693470634,12.4332020526042,0.0897617026167028,82.7819651880188,4.69507003166373
"GMB","GM",4912,47633,47633,16831,-16.67106167,13.42623167,3,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,5836,0,0.02,0,0.0188679245283019,571.03484200457,57,57,57,41,NA,NA,NA,NA,NA,98.154869395659,25.1944667607465,0.0227997508298929,72.9604032055619,1.82233008072813
"GMB","GM",4915,47652,47652,52584,-14.331977,13.347914,1,NA,NA,2010,NA,NA,50,0,50,0,50,0,1,6005,0,0,0,0,494.605101833688,64,64,64,45,NA,NA,NA,NA,NA,76.8930209375411,27.1257591972338,0.0211921295397746,49.767261331143,23.0857872751103
"GMB","GM",4915,47652,47652,52585,-14.332483,13.343619,3,NA,NA,2005,NA,NA,30,0,30,0,30,0,2,6007,0,0,0,0,494.605101833688,65,65,65,46,NA,NA,NA,NA,NA,76.9318939425889,27.4291440394074,0.00451993407547868,49.5027518943372,23.0635859606098
"GMB","GM",4912,47633,47633,16832,-16.68929667,13.43129167,3,NA,NA,2015,NA,NA,98,0,98,0,98,0,1,5848,0,0,0,0,753.549687470711,66,66,66,47,NA,NA,NA,NA,NA,99.924502214122,14.3752435652278,0.00152460596867456,85.5492591082979,0.0739727873158913
"GMB","GM",4916,47664,47664,16947,-16.67305167,13.40195,3,NA,NA,2015,NA,NA,49,1,49,0,49,0,1,6152,0.0204081632653061,0,0,0.0192529842125529,328.128231062892,67,67,67,48,NA,NA,NA,NA,NA,94.8834374578625,80.1989879401613,0.0632239081919618,14.6844514601733,5.05333618383245
"GMB","GM",4912,47633,47633,16833,-16.67987667,13.46126167,3,NA,NA,2015,NA,NA,49,0,49,0,49,0,1,5814,0,0,0,0,642.987646030397,68,68,68,49,NA,NA,NA,NA,NA,100,18.2701141091241,2.46312886768385e-16,81.7298876690814,2.20121927302165e-14
"GMB","GM",4915,47652,47652,52586,-14.273346,13.406569,3,NA,NA,2005,NA,NA,30,0,30,1,30,0,2,6006,0,0.0333333333333333,0,0.0314465408805031,3696.70404757076,72,72,72,52,NA,NA,NA,NA,NA,82.6261549710875,34.8082467957798,0.00797372208451759,47.8179091285645,17.3658727269861
"GMB","GM",4911,47623,47623,16762,-14.61191,13.361416,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5744,NA,NA,NA,NA,1079.6121576305,73,73,73,53,NA,NA,NA,NA,NA,81.5349686730051,18.5716595814636,0.53193568053987,62.9633081113232,17.9330929791248
"GMB","GM",4911,47623,47623,16763,-14.6088,13.37035333,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5741,0,0,0,0,1079.6121576305,74,74,74,54,NA,NA,NA,NA,NA,81.9512856492537,17.977133714381,0.569914630561703,63.9741508511067,17.4787966999928
"GMB","GM",4915,47652,47652,17042,-14.46402,13.503285,3,NA,NA,2015,NA,NA,48,0,48,0,48,0,1,6011,0,0,0,0,3921.81998872903,77,77,77,56,25.7988605499268,21.7884159088135,14.7385206222534,4.01044321060181,9.46261882781982,67.126758497257,18.2141079194499,1.19086452586423,48.9126522068343,31.6823781880502
"GMB","GM",4915,47652,47652,52587,-14.40639,13.3835,1,NA,NA,2005,NA,NA,30,0,30,0,30,0,2,6009,0,0,0,0,3949.49096756916,82,82,82,59,NA,NA,NA,NA,NA,81.3948540951757,33.2169181570349,0.0130255939307352,48.1779356961308,18.5921213341042
"GMB","GM",4911,47631,47631,17027,-14.6391064,13.4745096,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5791,NA,NA,NA,NA,276.856384238185,83,83,83,60,NA,NA,NA,NA,NA,99.3928564463373,0.545735260606353,0.031058961655676,98.8471214488161,0.576084571966236
"GMB","GM",4911,47631,47631,52583,-14.640618,13.472589,3,NA,NA,2010,NA,NA,52,1,52,0,52,0,1,5788,0.0192307692307692,0,0,0.0181422351233672,276.856384238185,84,84,84,61,NA,NA,NA,NA,NA,98.8988523813432,1.23367139223222,0.00427846072214592,97.6651807162445,1.09686962213476
"GMB","GM",4911,47631,47631,17028,-14.63910833,13.469155,3,NA,NA,2015,NA,NA,49,0,49,1,49,0,1,5792,0,0.0204081632653061,0,0.0192529842125529,427.503143993365,85,85,85,62,NA,NA,NA,NA,NA,98.6945065436888,1.17342034935448,0.0667843250004656,97.5210867601286,1.2387090882123
"GMB","GM",4913,47635,47635,16785,-15.29746667,13.38078,3,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,5865,0,0.02,0,0.0188679245283019,9459.50042058675,86,86,86,63,22.1378694048445,20.5202135039251,8.85472822591973,1.61765470326006,5.13103622431692,55.4510869134954,3.0910392417701,0.627676847684378,52.3600483534649,43.9212374840871
"GMB","GM",4916,47664,47664,16948,-16.76182833,13.38840333,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6134,0,0,0,0,645.689451193818,89,89,89,65,NA,NA,NA,NA,NA,83.1829534991274,22.483432924858,0.443521401602018,60.6995220018866,16.3735249167532
"GMB","GM",4914,47645,47645,16975,-16.5171626,13.4786086,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5944,NA,NA,NA,NA,1470.15487451402,90,90,90,66,NA,NA,NA,NA,NA,NA,31.3063822435266,0.280391437522239,95.3860796036116,21.6921590593738
"GMB","GM",4914,47645,47645,16976,-16.52984333,13.48219667,3,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,5939,0,0.02,0,0.0188679245283019,1394.84361990536,91,91,91,67,NA,NA,NA,NA,NA,NA,31.7428254530108,0.272265732207049,88.9050419254245,21.8034794245458
"GMB","GM",4912,47633,47633,16834,-16.6910322,13.4696557,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5854,NA,NA,NA,NA,1151.12807569164,92,92,92,68,NA,NA,NA,NA,NA,99.8924567694915,25.17041997397,0.00116944852069108,74.7220397396306,0.106373660309257
"GMB","GM",4912,47633,47633,16835,-16.6661,13.414939,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5846,NA,NA,NA,NA,297.37039757604,93,93,93,69,NA,NA,NA,NA,NA,95.1896237195437,49.3316156530967,0.0594404285798676,45.8580089844599,4.75093432322167
"GMB","GM",4916,47662,47662,16905,-16.661741,13.3159871,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6095,NA,NA,NA,NA,1282.24967849775,95,95,95,71,NA,NA,NA,NA,NA,98.6049053654581,3.77900175369703,0.0356667734796647,94.825903611761,1.35942778396223
"GMB","GM",4915,47651,47651,16868,-13.8897501,13.4026933,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6002,NA,NA,NA,NA,0,98,98,99,73,NA,NA,NA,NA,NA,88.6973842830873,17.5936584916815,0.151473307305566,71.1037241524012,11.1511439293247
"GMB","GM",4915,47651,47651,52565,-13.8897501,13.4026933,1,NA,NA,2005,NA,NA,31,0,31,0,31,0,2,5999,0,0,0,0,0,99,99,98,73,NA,NA,NA,NA,NA,82.9396993460897,31.7396366943842,0.00318258182725005,51.2000625335053,17.0571186759615
"GMB","GM",4911,47623,47623,52558,-14.782556,13.438355,3,NA,NA,2010,NA,NA,51,0,51,0,51,0,1,5731,0,0,0,0,513.650552714135,106,106,106,77,NA,NA,NA,NA,NA,84.2984105943252,31.0423457594646,0.00967227000732069,53.2560653614898,15.6919152195049
"GMB","GM",4912,47633,47633,16836,-16.67444,13.4401962,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5823,NA,NA,NA,NA,577.446981537744,107,107,107,78,NA,NA,NA,NA,NA,100,2.07772045161687,2.79566351581478e-17,97.9222797180442,2.49941037540199e-15
"GMB","GM",4911,47623,47623,16764,-14.778348,13.4401962,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5734,0,0,0,0,513.650552714135,108,108,108,79,NA,NA,NA,NA,NA,89.1521293314294,24.3079986793731,0.112544914881301,64.8441254948464,10.7353280337374
"GMB","GM",4915,47648,47648,52551,-14.311352,13.237221,3,NA,NA,2005,NA,NA,31,0,31,0,31,0,2,5980,0,0,0,0,423.574276644871,111,111,111,81,55.8136021676478,51.517907830127,14.6295076415373,4.29569294569268,10.2221370475468,47.1666384153636,37.5720309832351,0.127483443863924,9.59460854447481,52.7058780054712
"GMB","GM",4912,47633,47633,16838,-16.67189667,13.46096833,3,NA,NA,2015,NA,NA,50,1,50,0,50,0,1,5821,0.02,0,0,0.0188679245283019,262.788927603944,114,114,114,82,NA,NA,NA,NA,NA,100,18.0879624617742,2.43159404325019e-16,81.912038882951,2.1743343211331e-14
"GMB","GM",4912,47633,47633,16839,-16.67557167,13.45669833,3,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,5827,0,0.02,0,0.0188679245283019,92.7366418062537,115,115,115,83,NA,NA,NA,NA,NA,100,14.7808193880141,1.98963190427926e-16,85.2191818671013,1.77864249345029e-14
"GMB","GM",4916,47664,47664,16949,-16.76776167,13.38631833,3,NA,NA,2015,NA,NA,50,0,50,5,50,0,1,6129,0,0.1,0,0.0943396226415094,133.939594661516,116,116,116,84,NA,NA,NA,NA,NA,82.1110704781222,23.010353981277,0.470644133643666,59.1007192143942,17.418284233109
"GMB","GM",4916,47664,47664,16950,-16.76958667,13.38389,3,NA,NA,2015,NA,NA,50,0,50,2,50,1,1,6153,0,0.04,0.02,0.0558490566037736,225.087352390069,117,117,117,85,NA,NA,NA,NA,NA,81.7594649028738,23.1768293470267,0.464086912505382,58.5826389094821,17.7764465321932
"GMB","GM",4911,47623,47623,16765,-15.207362,13.730301,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5735,NA,NA,NA,NA,8727.78324379458,120,120,120,87,1.49936782157313,1.26960127974667,0.57131262978752,0.229766588830895,0.656117945362959,81.1656119689733,16.9032641080842,0.693699046468244,64.262349327546,18.1406915491268
"GMB","GM",4911,47623,47623,16766,-14.73116,13.37859333,3,NA,NA,2015,NA,NA,48,2,48,2,48,0,1,5743,0.0416666666666667,0.0416666666666667,0,0.0769785115303983,8791.64386409244,121,121,121,88,51.162955676266,44.1869889361617,24.1252310897566,6.97596627907429,16.0834546920759,50.7396730701521,15.2880063534528,0.469575786583655,35.4516699484212,48.7907476767998
"GMB","GM",4914,47646,47646,17057,-15.74612,13.5762536,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5956,NA,NA,NA,NA,221.385168596275,122,122,122,89,24.2920449141186,24.2918545143014,5.74844259721743,0.000188596866590821,2.97253796388904,67.2295569975156,19.2205343599004,0.397109819655194,48.0090209142572,32.3733344074878
"GMB","GM",4914,47646,47646,17058,-15.74570333,13.57436333,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5968,0,0,0,0,221.385168596275,123,123,123,90,20.8519108460962,20.8517499242155,5.02988286967876,0.000159358879075981,2.59458344843743,69.5437324534944,19.8116479588833,0.402211526327692,49.732082563878,30.0540573831979
"GMB","GM",4916,47657,47657,52556,-16.292433,13.269622,3,NA,NA,2010,NA,NA,50,7,50,0,50,0,1,6069,0.14,0,0,0.132075471698113,3620.97620912467,124,124,124,91,NA,NA,NA,NA,NA,80.0334697594741,24.5197136562168,0.0370448499513957,55.5137543450771,19.9294875263311
"GMB","GM",4911,47631,47631,17032,-14.7695962,13.5336211,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5796,0,0,0,0,5431.90160572944,128,128,128,93,NA,NA,NA,NA,NA,99.6581602633547,11.2408915498551,0.0192687896606439,88.4172676180603,0.322571741865448
"GMB","GM",4916,47657,47657,16729,-16.2312539,13.1715653,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6068,0,0,0,0,3989.79298779286,129,129,129,94,22.2950990807216,18.2051694107437,12.2060064270463,4.08992938799536,3.73782626374682,60.404994593718,20.2338164151384,0.578303936888784,40.171176297027,39.0167002511435
"GMB","GM",4913,47634,47634,16781,-15.41695333,13.42582833,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5862,NA,NA,NA,NA,0,131,131,131,96,NA,NA,NA,NA,NA,87.6957780107962,11.0597853285089,0.252569371619515,76.6359901340302,12.0516551780009
"GMB","GM",4915,47654,47654,17094,-14.19176667,13.47772667,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6026,NA,NA,NA,NA,0,133,133,133,97,NA,NA,NA,NA,NA,85.2972214052939,22.4741040714916,0.441690298713835,62.8231171886109,14.2610872287832
"GMB","GM",4911,47627,47627,16991,-15.1916922,13.6218577,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5757,NA,NA,NA,NA,0,136,136,136,99,NA,NA,NA,NA,NA,84.7205737069661,28.9474367721491,0.0759248762409375,55.7731402798344,15.203498857826
"GMB","GM",4911,47631,47631,17033,-14.7827242,13.5793082,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5802,NA,NA,NA,NA,0,139,139,139,100,NA,NA,NA,NA,NA,87.0229471913908,27.700391758049,0.527898272494628,59.3225530382705,12.4491561569611
"GMB","GM",4913,47639,47639,16887,-15.8268282,13.2739715,1,NA,NA,2015,NA,NA,50,0,50,9,50,0,1,5891,0,0.18,0,0.169811320754717,0,141,141,141,101,NA,NA,NA,NA,NA,75.443002768963,10.4472204171049,0.978724326758742,64.995783159458,23.5782736491655
"GMB","GM",4911,47628,47628,17002,-15.2553203,13.610159,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5767,NA,NA,NA,NA,0,143,143,143,102,NA,NA,NA,NA,NA,95.1928421129881,33.0781892159868,0.022991343078979,62.1146526097954,4.7841678739059
"GMB","GM",4916,47663,47663,16918,-16.5731392,13.1872459,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6126,NA,NA,NA,NA,0,145,145,145,103,0.546758602220439,0.502003118189162,0.02828362795956,0.0447554776274487,0.0304485091633181,80.8596543393376,17.0276689228461,0.321491877167761,63.8319923004204,18.8188494595408
"GMB","GM",4911,47624,47624,16986,-15.383333,13.75,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5750,NA,NA,NA,NA,0,147,147,147,104,24.9545726776123,19.9091033935547,11.096209526062,5.04546928405762,13.94921875,71.2948818924101,12.8315144626192,0.197727326733093,58.4633692074942,28.507391535778
"GMB","GM",4911,47629,47629,17007,-14.89157333,13.77997167,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5777,0,0,0,0,0,150,150,150,106,3.93755331542628,3.88530927058897,17.2978856336041,0.0522440902198476,0.70097295181849,64.8312167984491,18.5917343940386,0.230556255367819,46.239483762899,34.9382259087245
"GMB","GM",4916,47661,47661,16752,-15.995655,13.26651667,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6085,NA,NA,NA,NA,0,152,152,152,107,NA,NA,NA,NA,NA,82.1589006272744,20.7795515017935,0.731676687971376,61.3793464223934,17.1094241511211
"GMB","GM",4913,47639,47639,52572,-16.095821,13.399342,3,NA,NA,2010,NA,NA,50,2,50,0,50,0,1,5906,0.04,0,0,0.0377358490566038,0,154,154,154,108,NA,NA,NA,NA,NA,68.1668942629481,14.192537186064,0.0160333553415655,53.9743585021451,31.8170717261115
"GMB","GM",4913,47639,47639,16890,-16.096895,13.40004833,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5904,0,0,0,0,144.316265896324,156,156,156,109,NA,NA,NA,NA,NA,74.8418689080089,10.9497653434576,0.212046484437172,63.8921051094056,24.9460823643825
"GMB","GM",4914,47647,47647,52593,-16.2558918,13.4183703,1,NA,NA,2010,NA,NA,50,0,50,0,50,0,1,5975,0,0,0,0,10177.9836398254,157,157,157,110,NA,NA,NA,NA,NA,78.2648240849152,26.8939361602207,0.02553010236538,51.3708850431295,21.7096482407588
"GMB","GM",4916,47663,47663,16920,-16.4612009,13.2002015,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6123,NA,NA,NA,NA,0,158,158,158,111,NA,NA,NA,NA,NA,79.1114805776302,42.0611287143132,0.259248788469732,37.0503537307378,20.6292721887075
"GMB","GM",4916,47663,47663,16921,-16.4612009,13.2002015,1,NA,NA,2015,NA,NA,50,1,50,0,50,0,1,6121,0.02,0,0,0.0188679245283019,0,159,159,157,110,NA,NA,NA,NA,NA,79.1114805776302,42.0611287143132,0.259248788469732,37.0503537307378,20.6292721887075
"GMB","GM",4916,47660,47660,16748,-15.81423,13.16949833,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6082,NA,NA,NA,NA,0,161,161,161,113,48.7305792520009,41.6015708081106,30.3393799737824,7.12900861948593,14.129701046913,43.4378082564267,15.9563150563407,0.145975126763477,27.4814934540743,56.416217758529
"GMB","GM",4916,47657,47657,16735,-16.3117979,13.2441831,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6061,NA,NA,NA,NA,0,163,163,163,114,NA,NA,NA,NA,NA,82.6274743678936,16.6207918823579,0.351028987698296,66.0066764555905,17.0214995637478
"GMB","GM",4916,47661,47661,16754,-16.0427102,13.2294462,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6091,NA,NA,NA,NA,0,165,165,165,115,NA,NA,NA,NA,NA,91.4486716713154,14.1689217113043,0.403444522653565,77.2797482784882,8.14788530546624
"GMB","GM",4912,47633,47633,16841,-16.6733441,13.4540922,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5810,NA,NA,NA,NA,121.995029960293,167,167,167,116,NA,NA,NA,NA,NA,100,12.7831079000317,1.71934654416684e-16,87.2168931035002,1.53727537999167e-14
"GMB","GM",4912,47633,47633,16842,-16.6696578,13.4602404,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5812,NA,NA,NA,NA,262.788927603944,168,168,168,117,NA,NA,NA,NA,NA,100,17.5387542930726,2.35587072532041e-16,82.4612468980679,2.10697512433996e-14
"GMB","GM",4916,47657,47657,16736,-16.271725,13.229515,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6070,NA,NA,NA,NA,0,170,170,170,119,NA,NA,NA,NA,NA,75.0681551580256,17.7669315860346,0.505809596234782,57.3012215008493,24.4260350878226
"GMB","GM",4916,47661,47661,16757,-16.10054333,13.18383833,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6089,NA,NA,NA,NA,0,172,172,172,120,5.12971707884399,4.16025616690481,2.65689689147244,0.969460919198723,0.99704514287948,76.493002275222,22.8318194928458,0.580747866681762,53.6611764262315,22.9262533915419
"GMB","GM",4916,47662,47662,16906,-16.69092,13.24885167,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6107,NA,NA,NA,NA,0,174,174,174,121,NA,NA,NA,NA,NA,92.365135072211,9.62583543138312,0.0706336758125776,82.7393008127508,7.56422984439363
"GMB","GM",4914,47643,47643,16797,-15.5192291,13.5461508,1,NA,NA,2015,NA,NA,49,0,49,0,49,0,1,5910,0,0,0,0,0,176,176,176,122,NA,NA,NA,NA,NA,85.7599915983337,20.2402789468789,0.348078268877208,65.5197107726942,13.8919312389889
"GMB","GM",4914,47646,47646,17060,-15.7541892,13.507686,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5971,0,0,0,0,7692.93099216149,178,178,178,123,NA,NA,NA,NA,NA,82.9476467739739,22.0245874676849,0.617472183788921,60.9230593062889,16.4348820807966
"GMB","GM",4911,47629,47629,52582,-14.874342,13.584397,3,NA,NA,2010,NA,NA,52,0,52,0,52,0,1,5773,0,0,0,0,9984.62024217844,179,179,179,124,NA,NA,NA,NA,NA,72.3970532352852,23.6509948787989,0.0390715674107431,48.7460592273053,27.5638746757858
"GMB","GM",4916,47662,47662,16908,-16.62777351,13.28956758,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6096,NA,NA,NA,NA,494.989280299021,180,180,180,125,NA,NA,NA,NA,NA,99.9218724977926,0.11249846453112,0.000310092073786777,99.8093731741889,0.0778184392158924
