"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation","x","y","longitude","latitude","AnnualPrecip","AnPET","AridityIndex","geometry"
"MWI","MW",2984,28945,28945,,3,"","sentinel site",2014,5,12,66,0,66,0,66,0,1,26985,0,0,0,0,0,65,65,64,57,47.2461461964179,42.8021019525061,2.42438965989161,4.44404401405164,50.3294641649675,84.4425702008818,65.5917172195152,9.85827330358974,18.8508543550341,5.6991548836017,443.065303192254,1018.16698176,3907132.67607391,-1766852.70814264,35.09837,-15.67272,501.96239243571,814.24003178628,0.309277468786775,c(3907132.67607391, -1766852.70814264)
"MWI","MW",2987,28948,28948,,3,"school","mapping",2017,10,14,30,0,30,5,30,0,1,26730,0,0.166666666666667,0,0.157232704402516,3531.09983410408,69,69,69,60,38.9256140582528,38.7206039171706,11.6506808898263,0.205009584176903,49.4237023328437,70.9782275572403,41.103919982309,10.981223312746,29.8743088183299,18.0405457192596,91.2065963645074,1409.5770953105,3721950.86414131,-1075984.54298229,33.43485348,-9.620210437,711.0003768992,782.722756981265,0.456294137122833,c(3721950.86414131, -1075984.54298229)
"MWI","MW",3005,28966,28966,,3,"school","mapping",2012,10,14,31,2,31,5,31,0,1,26657,0.0645161290322581,0.161290322580645,0,0.203208136178902,3584.89897696314,71,71,71,62,42.2187218638543,42.0872383378777,5.70681761302974,0.131480186801014,52.0744613075916,81.9751115118997,81.7344437279709,5.69894488197366,0.240663987102422,12.3259462726224,227.97541566154,1089.82885000001,3787526.00578853,-1515451.96854114,34.023925,-13.487225,466.04733246894,808.168889086905,0.288330627202519,c(3787526.00578853, -1515451.96854114)
"MWI","MW",2984,28945,28945,,3,"school","mapping",2012,10,14,30,0,30,0,30,0,1,26987,0,0,0,0,16.940331770864,73,73,73,64,48.5351181736607,33.0786627851977,0.462372814701171,15.456455777106,51.0025111203271,98.8332336529366,12.4543614367477,0.0862723031928795,86.3788723733959,1.08049312120562,1163.50450339907,1126.82377600005,3901062.42424095,-1781920.25629263,35.04384,-15.803,568.44623207254,764.2032638635,0.372224643920717,c(3901062.42424095, -1781920.25629263)
"MWI","MW",2983,28944,28944,,3,"school","mapping",2012,10,14,30,0,30,0,30,0,1,26935,0,0,0,0,0,75,75,74,65,41.6257573754562,40.2288154039076,9.33323447437718,1.39694243795635,49.0410065130185,98.1678990107958,45.1593151636374,0.633766463578268,53.00858338562,1.19833452433907,289.680333754908,603.302513414644,3893088.5946439,-1692267.12415913,34.97220987,-15.02661075,511.76749006112,899.78811903928,0.284277391354236,c(3893088.5946439, -1692267.12415913)
"MWI","MW",2985,28946,28946,,3,"school","mapping",2017,11,14,26,0,26,0,26,0,1,27057,0,0,0,0,2942.33554634197,76,76,76,66,36.1838909815784,36.027108255472,23.9421671256374,0.156782137705719,39.8739421335844,71.1427638441177,54.816179218078,15.7929024579552,16.3265897399384,13.0643300826806,34.244974398254,232.549955727452,3854231.36309383,-1842281.20140106,34.62314942,-16.32405833,388.115121570649,883.69190921957,0.219555980860042,c(3854231.36309383, -1842281.20140106)
"MWI","MW",2983,28944,28944,,1,"","",2002,9,10,53,0,53,0,53,0,2,29217,0,0,0,0,2783.48267659595,78,78,78,67,38.1024721075192,37.4820615751385,12.8927369632139,0.620411571256422,49.0047918991976,79.8121519750346,74.3951485735776,3.27428245581985,5.41700681165057,16.913564556759,396.421502650289,601.745581449457,3905099.62594965,-1691338.53749616,35.0801068,-15.0185542,510.33224065937,895.58221829749,0.284816470654469,c(3905099.62594965, -1691338.53749616)
"MWI","MW",2993,28954,28954,,3,"school","mapping",2012,11,14,30,0,30,2,30,0,1,26420,0,0.0666666666666667,0,0.0628930817610063,5770.61182824481,80,80,80,69,44.2041603753279,42.6193907378825,3.21487635887378,1.58476990979621,52.5809636853706,85.8453122059936,82.0548233051636,0.0141423054107985,3.79049369357597,14.1405461522485,388.606277926927,1264.08541952,3791268.01047155,-1581897.5197938,34.05754,-14.06694,458.941084363754,844.87835570508,0.271626214734172,c(3791268.01047155, -1581897.5197938)
"MWI","MW",3008,28969,28969,,3,"school","mapping",2013,10,14,29,0,30,0,29,0,1,26705,0,0,0,0,6543.06240682504,81,81,81,70,19.9171371459961,19.7020225524902,7.07774257659912,0.215115278959274,23.0051212310791,49.7392044067383,49.5265274047852,0.0730218589305878,0.212678879499435,0.187772005796432,50.9076972909518,474.274438400001,3839264.52212197,-1528667.47894821,34.4887,-13.60264,559.899497462425,947.92207700451,0.29523934378941,c(3839264.52212197, -1528667.47894821)
"MWI","MW",2997,28958,28958,,3,"school","mapping",2017,10,14,30,0,30,0,30,0,1,27142,0,0,0,0,10274.6213141289,85,85,85,73,47.7443022302564,47.2271322702094,7.4909412012259,0.517169498584281,44.7647573927571,93.5519366887335,14.3339544488483,4.33336639814149,79.2179831879053,2.11469767851666,625.84386440836,678.630843888701,3964627.276147,-1811790.75303302,35.61485278,-16.06102387,859.43052966094,751.1017061133,0.57299027553437,c(3964627.276147, -1811790.75303302)
"MWI","MW",2984,28945,28945,,1,"school","mapping",2012,11,14,30,0,30,0,30,0,1,26989,0,0,0,0,834.043719516202,86,86,86,74,46.8158392502805,33.6562189904405,0.502915844947206,13.1596214392786,52.6812444255281,98.4297686186446,11.8375616907272,0.0799461800203393,86.5922069915467,1.49028356757806,9724.4529347853,999.808448121678,3897132.84621595,-1777717.61556056,35.00854,-15.7666707,509.35613894414,777.742896502265,0.328133080301805,c(3897132.84621595, -1777717.61556056)
"MWI","MW",2996,28957,28957,,3,"school","mapping",2017,10,14,30,0,30,0,30,0,1,26576,0,0,0,0,4385.94496172026,87,87,87,75,46.3309689793407,46.0733746013557,2.84399770105963,0.257592678940306,50.8250341955734,80.7113370584223,77.3006813431509,0.146747314135271,3.41065585933671,19.1419163392967,96.1567857280503,1064.61885124322,3700601.40327936,-1553834.37768422,33.24306801,-13.82227418,474.973335017612,906.689683857055,0.261878698371058,c(3700601.40327936, -1553834.37768422)
"MWI","MW",2984,,3694,,4,"","",2002,9,10,59,5,59,3,59,0,2,29210,0.0847457627118644,0.0508474576271186,0,0.123852937509824,1644.02669864201,88,88,88,76,40.721468096884,37.890431392967,3.78162255037446,2.83103656925134,55.4969054629132,73.7903053808058,32.9949640162862,6.02564623275706,40.7953452939395,20.1840455220301,1244.0848863028,1175.79180369924,3902250.87112466,-1788617.94375958,35.054516,-15.860884,579.55076676411,755.092975980675,0.383688359422923,c(3902250.87112466, -1788617.94375958)
"MWI","MW",2983,28944,28944,,3,"school","mapping",2012,10,14,30,0,30,0,30,0,1,26938,0,0,0,0,25.0972524888261,90,90,90,78,42.9760980958947,41.7720794151769,4.12228690670462,1.20401930160438,52.9016132680711,92.7964242672387,89.5126158946994,1.12160692271602,3.28380774084078,6.08196855066814,130.777381378246,616.015284480002,3903744.11077416,-1688907.41544659,35.06793,-14.99746,510.33224065937,895.58221829749,0.284816470654469,c(3903744.11077416, -1688907.41544659)
"MWI","MW",3003,28964,28964,,3,"school","mapping",2017,10,14,30,0,30,3,30,0,1,27191,0,0.1,0,0.0943396226415094,5972.49988639607,91,91,91,79,35.585950065018,35.3548296106802,31.445526423998,0.231120404542983,32.9685235447945,95.7175821858778,89.6167387367231,3.12906602078243,6.1008430107678,1.15335173955134,150.595504710688,51.7255296000005,3913613.69682789,-1865450.62365685,35.15659,-16.5237,385.935194932447,863.44759625627,0.223417349571769,c(3913613.69682789, -1865450.62365685)
"MWI","MW",2988,28949,28949,,3,"school","mapping",2017,10,14,30,0,30,0,30,0,1,26354,0,0,0,0,7397.92169840976,92,92,92,80,48.1032656765697,47.9735901038914,3.1436222403085,0.129675238010881,48.7531108314673,53.9786788066895,52.9689738476198,0.653247008299267,1.00970649637382,45.3680693471955,241.734955459914,1432.14871862147,3805887.89419408,-1613944.34369033,34.18887265,-14.3460171,486.346910650103,815.989039209265,0.297981748170542,c(3805887.89419408, -1613944.34369033)
"MWI","MW",3004,28965,28965,,3,"school","mapping",2012,10,14,44,2,44,0,44,0,1,26618,0.0454545454545455,0,0,0.0428816466552316,4077.69905115121,93,93,93,81,41.0051076433475,40.83633957349,8.42090993524162,0.16876861597428,50.5739800383611,95.1759731942449,79.2000779822099,0.876228648137448,15.9758952169666,3.9477976544923,192.987749298027,708.174600000003,3886175.11213971,-1663797.30566851,34.910105,-14.779465,494.266402074498,893.642592722485,0.276484441769833,c(3886175.11213971, -1663797.30566851)
"MWI","MW",2986,28947,28947,,3,"school","mapping",2012,11,14,30,0,30,0,30,0,1,27072,0,0,0,0,0,95,95,94,82,42.8922940537269,42.6660348975148,6.0043279378651,0.226257384295243,51.103380042144,96.9004123356499,93.2465282926742,1.64668572992835,3.65388745403788,1.45290097965625,364.637113090797,810.67141037536,3927394.01451684,-1779703.21225721,35.2803807,-15.7838358,545.5853685572,785.01870893499,0.347791386356403,c(3927394.01451684, -1779703.21225721)
"MWI","MW",3005,28966,28966,,3,"school","sentinel site",2012,6,10,120,2,120,1,120,0,1,26660,0.0166666666666667,0.00833333333333333,0,0.0234538784067086,0,96,96,97,83,42.2819383000924,42.1576116283016,7.0931332569183,0.124328773636856,50.6249275362613,80.6988283391088,80.5911343447329,1.03207236595743,0.107699200013236,18.2690962384451,223.843803298818,1026.25042432001,3771985.24827634,-1476975.21936655,33.88432,-13.15088,465.817017284628,877.7116902138,0.265353034875188,c(3771985.24827634, -1476975.21936655)
"MWI","MW",3005,28966,28966,,3,"school","sentinel site",2015,6,11,79,3,79,0,79,0,1,26658,0.0379746835443038,0,0,0.0358251731550036,0,97,97,96,83,45.2179203860838,45.1036421050057,7.07960054057011,0.114279596858305,47.7024784752973,84.5494276383285,84.3059216843541,2.0683429593203,0.243504751795506,13.3822301660799,241.746947288771,1026.25042432001,3771985.24827634,-1476975.21936655,33.88432,-13.15088,465.817017284628,877.7116902138,0.265353034875188,c(3771985.24827634, -1476975.21936655)
"MWI","MW",3005,28966,28966,,3,"school","sentinel site",2017,6,11,112,1,112,0,112,0,1,26662,0.00892857142857143,0,0,0.00842318059299191,0,98,98,96,83,47.1133941703279,47.0160156527712,7.10854477256108,0.0973787957729097,45.7780607179658,86.0537558246024,85.592119331726,4.07325220236931,0.461639445512908,9.87298791829129,254.618423010853,1026.25042432001,3771985.24827634,-1476975.21936655,33.88432,-13.15088,465.817017284628,877.7116902138,0.265353034875188,c(3771985.24827634, -1476975.21936655)
