"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation","x","y","longitude","latitude","AnnualPrecip","AnPET","AridityIndex","geometry"
"GNB","GW",,,,,4,"school","mapping",2017,9,12,45,0,45,0,45,0,1,33477,0,0,0,0,8.98419811409435,2,2,2,3,52.0961785584269,50.0260538444465,26.4546321862102,2.07012782716416,21.4491873490018,63.3942092564115,26.4315385800281,0.36686422024074,36.9626687241598,36.2389285604355,35.7538862385227,53.9510258538762,-1579447.44020544,1395429.32150957,-14.18841776,12.43653209,650.88470853865,1050.58202578495,0.309688776799877,c(-1579447.44020544, 1395429.32150957)
"GNB","GW",2408,,0,,4,"","",2001,4,12,706,225,706,5,706,30,2,29648,0.318696883852691,0.00708215297450425,0.0424929178470255,0.332327831897,1164.69607737812,3,3,3,4,,49.3855891906125,16.6284889793708,54.2117273634093,24.1104214856019,72.5328754717673,34.3271002828326,0.853864316595709,38.2057712480966,70.9494922284197,3347.23595507812,22.9278266559927,-1736435.55617435,1328847.47949924,-15.598666,11.851805,817.281946387425,1063.26851601175,0.384212064677289,c(-1736435.55617435, 1328847.47949924)
"GNB","GW",,,,,4,"school","mapping",2017,10,14,50,8,50,0,50,0,1,33512,0.16,0,0,0.150943396226415,15841.7574497036,4,4,4,5,49.5746249839634,46.287822460941,29.465066810173,3.28680308587,20.9603080263382,61.7987906812697,31.0243278356835,0.347328430847645,30.7744600245887,37.8538831232334,46.1133710850307,25.8977856464493,-1664941.97242335,1377365.54575897,-14.95642821,12.27802193,722.41493070574,1028.07544154025,0.351251307053718,c(-1664941.97242335, 1377365.54575897)
"GNB","GW",,,,,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33478,0,0,0,0,12352.5185315472,6,6,6,7,52.6169544669244,49.6308192492068,25.2099154111127,2.98613803104932,22.1731281390825,56.7747283690807,29.3879327758597,0.363481945802842,27.3867975397916,42.8617897803587,28.2414853319441,68.6066667333337,-1560544.65039413,1380692.38158268,-14.01861111,12.30722222,695.13311428046,1043.00793005925,0.333162137137712,c(-1560544.65039413, 1380692.38158268)
"GNB","GW",2427,23755,23755,12303,1,"","",2004,,,0,0,0,0,0,0,2,6166,,,,,16688.8226122935,15,15,15,10,28.8984714058704,28.5097861874228,28.0859312422583,0.388686825670083,43.0155984220208,54.007814184732,38.0276420730061,11.4599326267524,15.9801719180815,34.532257028067,29.2441146501814,19.4922023987221,-1660063.52820953,1244043.2469709,-14.9126044,11.105238,,,,c(-1660063.52820953, 1244043.2469709)
"GNB","GW",,,,,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33479,0,0,0,0,4995.82818583957,18,18,18,12,52.7006776562995,47.8803414384594,26.166530433285,4.82033768242892,21.1327926546367,59.7681110812239,30.512909732534,0.20667085957485,29.2552028358747,40.0252148656047,28.2414853319441,67.2666655999994,-1527581.7124107,1388067.60781898,-13.7225,12.37194444,664.67184135586,1073.41757506118,0.309511319444391,c(-1527581.7124107, 1388067.60781898)
"GNB","GW",,,,,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33480,0,0,0,0,4995.82818583957,19,19,19,13,53.2183510735474,47.3822391550401,26.10230699587,5.83611214829051,20.6793412283927,58.8980166685094,29.5811542282694,0.263114554192556,29.316861693992,40.838867699099,28.2414853319441,59.1679047999998,-1532576.20274089,1388183.21752459,-13.76736627,12.37295886,664.67184135586,1073.41757506118,0.309511319444391,c(-1532576.20274089, 1388183.21752459)
"GNB","GW",,,,,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33481,0,0,0,0,15915.9516976878,24,24,24,14,52.7176615346347,49.0624509943861,23.348286239013,3.65520832582859,23.934052853588,58.2390213965252,26.5589099080692,0.105136331441485,31.6801096259152,41.6558456460563,38.2963439723424,60.7049262169621,-1584094.60593199,1354354.36596289,-14.23016396,12.07596,749.339945641875,1016.33331155055,0.368539142044686,c(-1584094.60593199, 1354354.36596289)
"GNB","GW",,,,,4,"school","mapping",2017,10,14,48,0,48,2,48,2,1,33482,0,0.0416666666666667,0.0416666666666667,0.0769785115303983,4958.27768943047,25,25,25,15,51.7029896129239,47.5281091808987,25.9083171964976,4.17488076011213,22.3886950743622,65.1680108931714,25.774134626947,0.441977222825934,39.3938752988775,34.3900111018483,34.0959618498171,67.7984533745046,-1572504.96453988,1395447.38505971,-14.12605244,12.43669055,649.065012520875,1047.98117449582,0.309590588377424,c(-1572504.96453988, 1395447.38505971)
"GNB","GW",,,,,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33483,0,0,0,0,13613.5251934748,26,26,26,16,52.1548531929413,48.5246636465623,23.0475248899446,3.6301886845826,24.7976230059624,54.4425815998189,34.7001290738411,0.351499953643139,19.7424530080047,45.2059178355802,38.2963439723424,63.8559120538657,-1599747.33638039,1370450.08051114,-14.37077483,12.21731318,729.373796703165,1013.33831155055,0.359789177378832,c(-1599747.33638039, 1370450.08051114)
