"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation","x","y","longitude","latitude","AnnualPrecip","AnPET","AridityIndex","geometry"
"ETH","ET",1943,,26086,,4,,,2008,6,19,664,3,664,23,664,0,1,30184,0.00451807228915663,0.0346385542168675,0,0.0367925726547928,10152.8304830925,40,40,40,25,16.2578998432356,15.0437638788011,56.4959850311048,1.21413602837486,27.2461200614636,59.5662566971731,13.7525651329462,17.254428773033,45.8136940517447,23.1793127566847,91.6501166403634,2787.25521995201,4389698.21588312,1077466.20476917,39.43333,9.633333,507.81955094649,838.56307135223,0.302729505158392,c(4389698.21588312, 1077466.20476917)
"ETH","ET",1950,3148,19118,52138,1,,,2015,,,345,3,345,31,345,4,1,5263,0.00869565217391304,0.0898550724637681,0.0115942028985507,0.102103793486144,5019.24298747644,43,43,43,26,15.4290468741451,13.9004779850895,0.298650165530962,1.52857003423574,84.2722999816644,75.7934331916554,20.7674526007458,12.584934460783,55.0259787555828,11.6216333213692,505.505820619999,1231.24978819313,4181617.54164277,671447.518116637,37.5641095,6.0206054,412.942792502534,990.55614800641,0.208536420550321,c(4181617.54164277, 671447.518116637)
"ETH","ET",1950,,3148,,4,,,2015,,,345,3,345,31,345,4,1,29520,0.00869565217391304,0.0898550724637681,0.0115942028985507,0.102103793486144,5019.24298747644,44,44,44,27,19.4850997386816,18.4451081884902,1.64987779145681,1.03999105519156,78.8650232984586,68.4439019473851,26.7804565212361,17.065823869277,41.6634416765113,14.4902751250525,2260.40634800413,1239.66596554881,4181172.65329782,676447.005543149,37.560113,6.065267,486.659005793769,966.007407278785,0.254650376456585,c(4181172.65329782, 676447.005543149)
"ETH","ET",1943,3171,18602,,3,,,2010,,,392,44,392,37,392,11,1,29538,0.112244897959184,0.0943877551020408,0.0280612244897959,0.206224777568293,13198.8882877688,50,50,50,31,2.51736502514741,2.03870864588172,,0.478656489510784,1.90702775652153,7.45848726628703,1.40645890197192,15.4780024036372,6.05202823346691,97.0592715121655,220.100006103516,1788.2498,4183757.15791556,1340018.61365048,37.58333,11.95,583.915780492735,903.95979866062,0.323040880029986,c(4183757.15791556, 1340018.61365048)
"ETH","ET",1948,,3189,,4,,,2001,5,24,415,28,415,16,415,15,2,30152,0.0674698795180723,0.0385542168674699,0.036144578313253,0.128140802926647,1933.07782318235,58,58,58,35,4.89497571755748,4.8942923728716,36.8903921746708,0.000683381182230336,58.2146309774891,2.1109739866838,1.42411946352794,60.6158585005376,0.686854546407012,37.2731679317471,167.210628574916,1787.43399999997,4563876.48354263,1028907.07434589,40.998,9.203,478.553257047615,960.212439062525,0.249381017252705,c(4563876.48354263, 1028907.07434589)
"ETH","ET",1943,,3177,,4,,,2012,5,25,644,2,0,0,644,1,1,29533,0.0031055900621118,,0.0015527950310559,,5019.89316253551,61,61,61,36,4.63605119668978,3.38577331338465,17.6812434802718,1.25027775385217,77.6827072979964,71.1266498147563,27.5729795521884,12.8065131644625,43.5536716148201,16.066837437545,222.4189387643,1428.41412096001,4433581.47234873,1202484.21650173,39.82754,10.73867,446.179389620409,991.27948251259,0.225321038907478,c(4433581.47234873, 1202484.21650173)
"ETH","ET",1948,3143,18783,52193,3,,,2009,,,97,35,97,6,97,2,1,5116,0.360824742268041,0.0618556701030928,0.0206185567010309,0.389363244836559,2276.44578719743,69,69,69,41,7.58484207436068,7.04935741625171,75.2379439142311,0.535484312275888,17.1772137400361,48.1182924294955,29.3671229012369,3.67764115306904,18.7511675040554,48.2040668576724,258.803204990932,2230.31748245447,4634742.69402061,1021444.55748607,41.634602,9.1368198,433.391316414166,895.539055103675,0.244288446916946,c(4634742.69402061, 1021444.55748607)
"ETH","ET",1948,3130,19040,52543,3,,,2009,,,109,0,109,0,109,9,1,5257,0,0,0.0825688073394495,0.0778951012636316,23942.6937220195,71,71,71,42,12.3281293680589,11.7198260746064,76.2833522364012,0.608303556104176,26.8563914917806,51.4779515131182,24.4238492113375,30.7107614120545,27.0541041126942,33.2791581644237,109.995202950614,1698.42310089609,4328591.49648248,884821.090075666,38.884399,7.92311,397.842179929621,929.03043977208,0.214112757945702,c(4328591.49648248, 884821.090075666)
"ETH","ET",1950,,22001,,4,,,2014,1,5,377,12,377,56,377,24,1,29532,0.0318302387267905,0.148541114058355,0.0636604774535809,0.215209620497887,870.604698156209,93,93,93,52,10.3416432801905,9.16422712730258,16.2758584353443,1.1774157603757,73.3825001584371,99.4838977090201,96.1413798685133,0.189667062583043,3.34251808433942,0.326434892079976,2511.22827511161,2074.990160928,4271832.02583629,906593.175721541,38.37452,8.116779,537.694735662225,879.00363829231,0.30597580312996,c(4271832.02583629, 906593.175721541)
"ETH","ET",1948,3159,18953,52444,3,,,2009,,,85,20,85,17,85,13,1,5201,0.235294117647059,0.2,0.152941176470588,0.454527649017432,6968.66949943762,94,94,94,53,13.9171442516353,13.2154505286637,56.0303384097152,0.701693006380181,30.0525175417362,66.0712932812574,23.8055929765693,12.5978707421299,42.2656993632771,21.3308387364988,294.438390276228,2102.27522700798,4088553.38980443,864880.178841777,36.7281,7.7456498,752.47571965169,848.549833981955,0.443191726296844,c(4088553.38980443, 864880.178841777)
