"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation","x","y","longitude","latitude","AnnualPrecip","AnPET","AridityIndex","geometry"
"RWA","RW",3914,38121,38121,,3,,"mapping",2014,8,18,50,4,50,37,50,24,1,22604,0.08,0.74,0.48,0.826052830188679,2382.55568721921,16,16,16,11,86.9497832372561,86.8069169452023,1.0851420929255,0.14286736153139,11.9650752522622,68.9307776303651,39.172692864976,8.7295521531703,29.758082352266,22.3396703390909,430.583202142359,2075.33304767997,3325253.45255348,-161529.600249893,29.87126,-1.45089,607.5779093536,575.78474390727,0.527683658990375,c(3325253.45255348, -161529.600249893)
"RWA","RW",3916,38137,38137,,3,,"mapping",2014,8,18,50,0,50,46,50,34,1,22702,0,0.92,0.68,0.919245283018868,653.262785628228,17,17,17,12,86.0279757969439,85.6973192850089,5.43207319509327,0.330657300708647,8.53995002599928,78.3180716743459,32.1300876904595,2.37594691347095,46.1879844634329,19.3059814163475,1004.72937176152,2409.61723672,3279827.30794547,-180751.716442537,29.46319,-1.623503,737.442402096735,537.212712821645,0.686757838747565,c(3279827.30794547, -180751.716442537)
"RWA","RW",3914,38124,38124,16089,3,,"",2007,,,0,0,68,0,0,0,1,13287,,0,,,4517.75591492393,20,20,20,14,83.1048633581749,83.1045065755008,2.22116751591208,0.000356027990063528,14.6739677393911,80.6285146350509,46.2402677368766,4.68596086575239,34.3882504024084,14.6855231952981,727.73847366303,1796.33840000003,3302515.33336405,-174459.392255629,29.667,-1.567,659.92301598813,638.35634758144,0.516784785651135,c(3302515.33336405, -174459.392255629)
"RWA","RW",3914,38121,38121,,1,,"mapping",2014,8,18,50,0,50,46,50,36,1,22605,0,0.92,0.72,0.922264150943396,0,23,23,24,16,86.337053965883,85.8207303946057,2.20572373740218,0.516324671254617,11.4572237370864,80.7757834701186,64.400644387788,5.1367134130842,16.3751388922872,14.0875040567733,443.634246769212,2070.92522982257,3321242.64469605,-165636.068279033,29.8352303,-1.4877669,594.606532320895,581.78068880359,0.51092848517422,c(3321242.64469605, -165636.068279033)
"RWA","RW",3914,38121,38121,56484,1,,"",2008,,,70,3,70,65,70,50,1,13258,0.0428571428571429,0.928571428571429,0.714285714285714,0.924968370097365,0,24,24,23,16,82.1585273571509,82.1567631588065,1.93513911609426,0.00176245063789662,15.9063344221403,75.8784230984863,58.9549410566784,8.0670750969724,16.9234793568447,16.0545030835936,411.017075645468,2070.92522982257,3321242.64469605,-165636.068279033,29.8352303,-1.4877669,594.606532320895,581.78068880359,0.51092848517422,c(3321242.64469605, -165636.068279033)
"RWA","RW",3914,38121,38121,16030,1,,"",2007,,,0,0,70,0,0,0,1,13259,,0,,,0,25,25,23,16,81.416969000536,81.4159191676054,1.84192740257625,0.00105125553528088,16.7411026028559,75.1749306777286,57.6514483224816,8.62347584857573,17.5234841320893,16.2015948236824,406.223635095912,2070.92522982257,3321242.64469605,-165636.068279033,29.8352303,-1.4877669,594.606532320895,581.78068880359,0.51092848517422,c(3321242.64469605, -165636.068279033)
"RWA","RW",3913,38119,38119,,3,,"mapping",2014,8,18,50,0,50,0,50,0,1,22667,0,0,0,0,2693.3184297134,26,26,26,17,85.1181561479885,84.7907403546067,0.343607237243379,0.32742111205072,14.5382349591412,96.5659161426031,6.67614663183691,1.98860120282088,89.8897672668232,1.44548527403056,2030.38737655542,1457.26118579201,3356056.66885089,-220963.95042549,30.14797,-1.984556,491.72060664568,736.88685623566,0.333598102486564,c(3356056.66885089, -220963.95042549)
"RWA","RW",3914,38121,38121,16031,3,,"",2007,,,0,0,65,0,0,0,1,13260,,0,,,2382.55568721921,29,29,29,19,80.8345646683192,80.7788965186649,2.24601765459684,0.0556652820452964,16.9194186150886,50.7269167602777,31.2780638193259,19.1628124853184,19.4488544591582,30.110269184285,439.3961213409,2195.2763999999,3326560.34337539,-159537.46371283,29.883,-1.433,,,,c(3326560.34337539, -159537.46371283)
"RWA","RW",3916,38140,38140,56591,3,,"",2008,,,65,15,65,47,65,27,1,13405,0.230769230769231,0.723076923076923,0.415384615384615,0.825911835178331,0,32,32,33,21,60.6514420809177,60.5943966332594,1.7697559083234,0.0570466605176136,37.5788013084908,72.4752668463899,42.486561220386,15.8261644810303,29.9887093483287,11.6985665489532,430.391836273938,1736.67007742848,3252421.45118758,-291424.465912216,29.216999,-2.6170001,807.404369520095,625.27963617382,0.647874192563935,c(3252421.45118758, -291424.465912216)
"RWA","RW",3916,38140,38140,16143,3,,"",2007,,,0,0,65,0,0,0,1,13404,,0,,,0,33,33,32,21,60.0989098737813,60.0428398706773,1.71660900460447,0.0560687450803496,38.1844815311153,72.2112566526044,41.8423372151142,17.1192497627762,30.3689194705769,10.6694932782127,426.709017736673,1736.67007742848,3252421.45118758,-291424.465912216,29.216999,-2.6170001,807.404369520095,625.27963617382,0.647874192563935,c(3252421.45118758, -291424.465912216)
"RWA","RW",3914,38121,38121,,3,,"mapping",2014,8,18,49,14,49,27,49,15,1,22606,0.285714285714286,0.551020408163265,0.306122448979592,0.733465728004167,3793.13729686352,34,34,34,22,86.2404570063163,84.7563992703045,2.44816037043752,1.48405964697064,11.3113809518294,86.0127514935691,63.3308080590136,2.55201138811136,22.6819496352452,11.4352331472008,445.731382742746,2009.61879555201,3321158.0084872,-169428.261215186,29.83447,-1.521821,594.606532320895,581.78068880359,0.51092848517422,c(3321158.0084872, -169428.261215186)
"RWA","RW",3915,38133,38133,56581,3,,"",2008,,,61,48,61,9,61,2,1,13344,0.786885245901639,0.147540983606557,0.0327868852459016,0.777627218901956,720.405931312119,35,35,35,23,81.9743976533635,81.9724304791592,4.48348468925076,0.00196617688697534,13.5421173792913,52.9070043669848,43.0551636096333,29.3563004166221,9.85184177366102,17.7366936995675,404.684308832886,1627.83103672979,3299119.97757536,-235602.253121261,29.636499,-2.1159699,615.24984372664,678.383336276885,0.453373052592341,c(3299119.97757536, -235602.253121261)
"RWA","RW",3915,38129,38129,16085,3,,"",2008,,,0,0,61,0,0,0,1,13324,,0,,,720.405931312119,36,36,36,24,81.9831390583126,81.9809140581213,4.99098486827835,0.00222416251477106,13.0258757053379,48.466741140322,42.173490213105,33.4768103885103,6.29325229533359,18.0564468819329,392.132259569268,1615.84409600002,3299596.53631545,-235061.997188283,29.64078,-2.11112,615.24984372664,678.383336276885,0.453373052592341,c(3299596.53631545, -235061.997188283)
"RWA","RW",3915,38128,38128,16060,1,,"",2008,,,0,0,60,0,0,0,1,13316,,0,,,5454.59847980049,37,37,37,25,82.7277808973406,82.7273805505136,1.17212442621194,0.000403496959089909,16.1000944374716,59.5080787808565,52.7135713718802,17.791020582728,6.79450768121118,22.7009020332198,419.071470476423,1608.45745184001,3328909.18463113,-229533.601704752,29.9041,-2.0614905,541.81686595298,730.38013422922,0.370866278025023,c(3328909.18463113, -229533.601704752)
"RWA","RW",3915,38128,38128,56513,3,,"",2008,,,60,23,60,8,60,0,1,13321,0.383333333333333,0.133333333333333,0,0.439203354297694,5454.59847980049,40,40,40,27,82.0599452439456,82.0598653178933,8.73188273854544,7.85220733376993e-05,9.20817117810777,56.6831027947925,42.8117996816775,24.9818498269364,13.8713031641572,18.3350473648137,490.382921159453,1636.77043042872,3323454.64090175,-229558.041019914,29.855101,-2.0617099,569.82218981298,705.79036206437,0.403776781518035,c(3323454.64090175, -229558.041019914)
"RWA","RW",3916,38140,38140,16144,1,,"",2007,,,0,0,68,0,0,0,1,13411,,0,,,5040.46429951418,43,43,43,29,82.3944648744546,82.3937106312752,0.771749262115578,0.000753827014177752,16.833785768483,61.0624955045624,34.2520364235098,22.5062737157001,26.8104588395544,16.4312287239203,525.500595281964,1691.5121584,3217968.18010656,-281759.932776629,28.9075,-2.5302697,784.949870627735,646.34095372952,0.60725464584725,c(3217968.18010656, -281759.932776629)
"RWA","RW",3916,38141,38141,16149,3,,"",2008,,,0,0,62,0,0,0,1,13417,,0,,,2.22638981649652,44,44,44,30,92.2234350671623,92.2205660016661,11.1769692060019,0.00286588730802634,11.346589430374,86.712725773968,49.4257972834543,15.580557282042,37.2869315357345,12.4537032048323,578.441564976284,1506.88436480007,3260612.45063964,-203436.345861613,29.29058,-1.82719,696.193513472685,615.939519605905,0.567664253753875,c(3260612.45063964, -203436.345861613)
"RWA","RW",3916,38141,38141,,3,,"mapping",2014,8,18,50,0,50,45,50,48,1,22769,0,0.9,0.96,0.939622641509434,50.7413667670593,45,45,45,31,96.7903562263719,95.9145184789039,9.94269784795429,0.875841189720022,7.21233290418309,91.2125774358169,54.8070063339628,12.1769022613571,36.4055716436681,10.555911521117,601.462249232701,1509.4060601601,3260649.1860716,-203473.545489455,29.29091,-1.827524,696.193513472685,615.939519605905,0.567664253753875,c(3260649.1860716, -203473.545489455)
"RWA","RW",3912,38111,38111,56478,3,,"",2008,,,62,26,62,4,62,2,1,13168,0.419354838709677,0.0645161290322581,0.032258064516129,0.447488572906975,0,46,46,47,32,82.162841764723,82.1615493234412,1.3825149320417,0.00129133644944363,16.4546441730023,62.822288848605,5.1930561523699,35.6292011363287,57.629231930214,1.54850784330551,258.847277345815,1379.09759999997,3361959.94144766,-248082.354917786,30.201,-2.228,472.637526082655,762.583210879585,0.309812248451212,c(3361959.94144766, -248082.354917786)
"RWA","RW",3912,38111,38111,16023,3,,"",2007,,,0,0,62,0,0,0,1,13166,,0,,,0,47,47,46,32,81.8329285930457,81.8321381689238,1.38228000072653,0.000793300213158279,16.7847904439005,62.8615514520785,4.89423323427377,35.6456700293893,57.9673204634896,1.4927770943507,254.340020445334,1379.09759999997,3361959.94144766,-248082.354917786,30.201,-2.228,472.637526082655,762.583210879585,0.309812248451212,c(3361959.94144766, -248082.354917786)
"RWA","RW",3912,38117,38117,,3,,"mapping",2014,8,18,50,4,50,0,50,0,1,22777,0.08,0,0,0.0754716981132075,1401.01573872443,48,48,48,33,85.8369787849298,85.3532646758762,2.66840965188701,0.483711541217291,11.4946131698033,65.226972412411,42.055188560877,19.267681418875,23.1717868862164,15.505344200398,543.203437831334,1552.30599208,3377307.55964332,-212748.16648807,30.33887,-1.910795,472.375929298055,723.20168138569,0.326507612644694,c(3377307.55964332, -212748.16648807)
"RWA","RW",3914,38124,38124,,3,,"mapping",2014,8,18,50,0,50,6,50,6,1,22683,0,0.12,0.12,0.212830188679245,1706.40594018066,49,49,49,34,85.5126269108771,85.1907887512738,0.57036309910233,0.321837975528346,13.9170080033609,89.0529733733844,22.2437592393056,1.93603193037124,66.8092089044434,9.01099815230621,2541.42477411537,1842.35182928001,3300060.73859206,-166621.257040608,29.64495,-1.496614,671.62162028527,627.24767396779,0.53526517596177,c(3300060.73859206, -166621.257040608)
"RWA","RW",3912,38113,38113,,3,,"mapping",2014,8,18,50,1,50,6,50,2,1,22661,0.02,0.12,0.04,0.162354716981132,4620.33089838196,50,50,50,35,86.9789023068082,85.4241875721115,0.901136694822768,1.55471525570786,12.1199608818605,63.2311802943798,24.2994184803703,18.3292069676072,38.9317619187319,18.4396143153054,321.50533711491,1475.03381375995,3410633.27560211,-224818.848090498,30.63824,-2.019164,482.943042237483,744.545734722475,0.324441698481187,c(3410633.27560211, -224818.848090498)
"RWA","RW",3915,38129,38129,,3,,"mapping",2014,8,18,50,1,50,4,50,1,1,22677,0.02,0.08,0.02,0.109841509433962,5161.06631494252,51,51,51,36,86.7682686072666,86.1517141521053,0.691210370850862,0.616553462924083,12.5405199901785,86.2383506268351,79.0086914463813,2.11813266718134,7.2296552661168,11.6435180493299,364.164622143055,1482.98421055996,3317359.78746133,-208372.819695538,29.80035,-1.871512,584.230246875355,688.71407806439,0.424072461984976,c(3317359.78746133, -208372.819695538)
"RWA","RW",3915,38127,38127,,3,,"mapping",2014,8,18,50,2,50,36,50,2,1,22644,0.04,0.72,0.04,0.699954716981132,4353.55960317463,52,52,52,37,84.6645235230978,84.2771736677193,0.490493147968762,0.387351829091105,14.8449821529878,78.6252669953146,55.8083495414981,8.89348427581586,22.8169212788094,12.4812440960885,326.279209230965,1767.58592919993,3300261.11367548,-294056.702569408,29.64675,-2.640621,649.54022579002,701.26814199999,0.463301568620059,c(3300261.11367548, -294056.702569408)
"RWA","RW",3914,38123,38123,,3,,"mapping",2014,8,18,50,0,50,33,50,9,1,22631,0,0.66,0.18,0.680377358490566,1735.74820280253,53,53,53,38,84.1683547520638,83.7750107667027,1.55459733478182,0.393342368466593,14.2770498470701,66.3952332958963,64.899856455611,7.06915598747271,1.49537536958987,26.5356126799063,481.388888622921,2050.84835967989,3347699.91467704,-168700.198685982,30.0729,-1.515283,524.03519976297,613.73931296457,0.427290956770566,c(3347699.91467704, -168700.198685982)
"RWA","RW",3913,38120,38120,56569,1,,"",2008,,,67,24,67,4,67,8,1,13251,0.358208955223881,0.0597014925373134,0.119402985074627,0.442058088864428,0,54,54,55,39,82.232060153312,82.2299730769871,3.72474221143084,0.00208435900383691,14.043199074988,46.9063058995692,29.0453356803201,50.5918046963798,17.8609690273609,2.50189041550468,344.72349042919,1421.40060555285,3342326.62304399,-225912.33151956,30.0246309,-2.0289808,516.65444167442,735.111478276875,0.351329430746295,c(3342326.62304399, -225912.33151956)
"RWA","RW",3913,38120,38120,16120,1,,"",2007,,,0,0,67,0,0,0,1,13253,,0,,,0,55,55,54,39,81.5133815012922,81.5121343876764,3.58094102046348,0.00124249566501099,14.9056795247194,46.3400665031461,27.9125054699612,51.2605517619548,18.4275607886309,2.39938219013308,327.395369271369,1421.40060555285,3342326.62304399,-225912.33151956,30.0246309,-2.0289808,516.65444167442,735.111478276875,0.351329430746295,c(3342326.62304399, -225912.33151956)
"RWA","RW",3914,38123,38123,,3,,"mapping",2014,8,18,50,0,50,46,50,32,1,22632,0,0.92,0.64,0.91622641509434,3773.44648159365,56,56,56,40,87.1028270057175,86.0231287896319,0.938144011490928,1.07969809196572,11.9590290932602,62.3197092085833,36.1578972085878,6.17933137192093,26.1618127419156,31.5009597159529,741.762388978424,1911.54770367998,3342969.94951323,-176654.998798634,30.03041,-1.586716,549.656292802405,601.303410459705,0.457412488016213,c(3342969.94951323, -176654.998798634)
"RWA","RW",3912,38113,38113,,3,,"mapping",2014,8,18,50,1,50,2,50,3,1,22662,0.02,0.04,0.06,0.109101886792453,5292.55894695967,57,57,57,41,86.0710805375388,85.7050348311209,1.61124354679231,0.366044692966975,12.3176749402185,94.086790964055,10.457255727983,1.57036392393913,83.6295384455811,4.34284225813961,604.100893484933,1653.89825023991,3401263.51406204,-226843.459589007,30.55407,-2.03734,492.846457862553,732.72675203091,0.336215985265609,c(3401263.51406204, -226843.459589007)
"RWA","RW",3912,38113,38113,,3,,"mapping",2014,8,18,50,5,50,5,50,2,1,22663,0.1,0.1,0.04,0.209811320754717,7814.24997114798,58,58,58,42,86.6067498083435,85.8397271701969,1.3891343617673,0.767024790793049,12.0041142335276,61.0138039944952,23.03079593528,0.566753433201754,37.9830104073456,38.4194418406848,313.486771407701,1641.68143679991,3407189.05055696,-232538.916519461,30.6073,-2.08847,482.943042237483,744.545734722475,0.324441698481187,c(3407189.05055696, -232538.916519461)
"RWA","RW",3912,38113,38113,,3,,"mapping",2014,8,18,50,5,50,1,50,1,1,22664,0.1,0.02,0.02,0.127962264150943,380.656431489492,59,59,59,43,86.1331091288051,85.4295107145633,2.94077971627062,0.703598838923181,10.9261104297046,52.9192564021067,27.272540504726,21.2261622663843,25.6467177072623,25.8545808030843,314.579383094111,1508.67593408007,3393175.039861,-205221.713070472,30.48141,-1.84322,477.214254321156,726.1787583902,0.328495642151839,c(3393175.039861, -205221.713070472)
"RWA","RW",3915,38133,38133,,3,,"mapping",2014,8,18,50,1,50,4,50,0,1,22749,0.02,0.08,0,0.0928301886792453,4641.89022090575,60,60,60,44,87.2671117457575,86.7009954640508,1.69031583255124,0.566115746282978,11.0425711937439,57.8482827020993,50.5637204667209,20.1876785855472,7.28456291345738,21.9640385435325,552.192383274157,1525.24228959999,3325497.24223832,-241694.144000854,29.87345,-2.170656,532.53368731992,741.741974567925,0.358874621362006,c(3325497.24223832, -241694.144000854)
"RWA","RW",3913,38118,38118,,3,,"mapping",2014,8,18,50,1,50,1,50,1,1,22620,0.02,0.02,0.02,0.0554792452830189,4548.83608680832,61,61,61,45,84.8068513899921,84.3334659330571,2.95966337595085,0.473384308170409,12.2334846619566,89.5721719501802,25.0080269838976,1.25150395116542,64.5641463355519,9.17632557781656,593.2766832101,1533.22298992006,3350917.04796096,-208961.680843287,30.1018,-1.876799,519.450473872955,712.84827446359,0.364341668559056,c(3350917.04796096, -208961.680843287)
"RWA","RW",3915,38132,38132,,3,,"mapping",2014,8,18,50,4,50,43,50,19,1,22737,0.08,0.86,0.38,0.868060377358491,2691.83903953864,62,62,62,46,86.8322373199669,86.3228620283967,0.84450281579611,0.509375941189446,12.3232581350623,70.6698973597048,63.5021098812511,1.52762439103005,7.16778281265683,27.8024823262862,415.303602535874,1784.85121555201,3295217.22754764,-302627.987538702,29.60144,-2.717534,693.948135254765,684.8386453548,0.506545416955315,c(3295217.22754764, -302627.987538702)
"RWA","RW",3914,38122,38122,,3,,"mapping",2014,8,18,50,0,50,3,50,7,1,22612,0,0.06,0.14,0.180754716981132,5161.06631494252,63,63,63,47,86.1144991782691,85.6272681338384,0.588920224740259,0.487227110352399,13.2965813974469,88.0621700894933,54.0327084640532,2.90023794554331,34.0294613269619,9.03759182075965,405.783876412528,1708.68317926401,3320895.29448892,-204612.92666979,29.83211,-1.837754,584.230246875355,688.71407806439,0.424072461984976,c(3320895.29448892, -204612.92666979)
"RWA","RW",3913,38118,38118,,3,,"mapping",2014,8,18,50,0,50,2,50,0,1,22621,0,0.04,0,0.0377358490566038,1453.2313988866,64,64,64,48,84.4982044455202,83.7851254420472,0.200119829461535,0.713083309364963,15.3016729199651,94.1108575848224,12.782858867128,1.9882806054115,81.3279987761583,3.90086033318214,6592.03875926686,1465.35090073599,3346381.89190604,-214206.043518554,30.06106,-1.923884,506.488220803875,737.53670787765,0.343338414416005,c(3346381.89190604, -214206.043518554)
"RWA","RW",3914,38125,38125,,3,,"mapping",2014,8,18,50,0,50,19,50,0,1,22754,0,0.38,0,0.358490566037736,7093.3072476336,65,65,65,49,87.0534947732719,86.9364368481805,1.03521769753616,0.117052903116634,11.9112874632872,83.7170390430511,51.7718869256639,6.15104945173347,31.9451527802717,10.1319093367858,435.288077966554,1966.73549369588,3340744.67289227,-199783.35362766,30.01042,-1.794391,553.066256780905,660.478631228555,0.418943972492327,c(3340744.67289227, -199783.35362766)
"RWA","RW",3915,38131,38131,,3,,"mapping",2014,8,18,50,1,50,2,50,2,1,22727,0.02,0.04,0.04,0.0913509433962264,7513.23626628494,66,66,66,50,86.2725075598,85.7868199666181,2.5847282749364,0.485688294452676,11.142766074004,89.029651419784,39.7041255268657,0.589074074140081,49.3255182478715,10.3812790023622,472.17463848433,1611.03697196798,3318654.43313926,-265131.036166391,29.81198,-2.381027,567.339156362345,734.94081596651,0.385946002887127,c(3318654.43313926, -265131.036166391)
"RWA","RW",3912,38115,38115,,3,,"mapping",2014,8,18,50,9,50,12,50,4,1,22691,0.18,0.24,0.08,0.402505660377358,7782.71882963823,67,67,67,51,86.6652720508801,86.2840842829183,2.36090755769479,0.381185907945813,10.9738214511517,3.90286409903879,3.90256724863497,92.2890473703722,0.000296881033514833,3.8080878801348,476.274122105064,1367.187099392,3371497.79541882,-243572.460224206,30.28668,-2.187517,449.660875925202,760.91282409015,0.29539626537391,c(3371497.79541882, -243572.460224206)
"RWA","RW",3913,38120,38120,,3,,"mapping",2014,8,18,50,0,50,0,50,0,1,22732,0,0,0,0,678.511376345611,68,68,68,52,84.6933253985414,83.8600635123844,0.310182896810003,0.833263533224759,14.9964891606137,94.9761999036633,9.44379867190852,1.96425711316627,85.5324065493631,3.05954122247062,9106.48338419151,1501.09398600003,3345935.50074796,-219293.052091361,30.05705,-1.969555,506.488220803875,737.53670787765,0.343338414416005,c(3345935.50074796, -219293.052091361)
"RWA","RW",3913,38118,38118,,3,,"mapping",2014,8,18,50,5,50,2,50,0,1,22622,0.1,0.04,0,0.128301886792453,1806.41971489036,69,69,69,53,82.4765685557792,82.2239797405407,0.79462154309512,0.252588182439068,16.7288118195063,91.795389297418,22.7047429943527,2.89435914123205,69.0906498327421,5.31024992789476,5556.6260927103,1453.41618732797,3352318.56035005,-215112.697412166,30.11439,-1.932024,506.488220803875,737.53670787765,0.343338414416005,c(3352318.56035005, -215112.697412166)
"RWA","RW",3915,38129,38129,,4,,"mapping",2014,8,18,50,2,50,3,50,2,1,22678,0.04,0.06,0.04,0.126128301886792,10978.8031943494,70,70,70,54,85.9565954094391,85.7017441908229,0.970774010577593,0.254851694668364,13.0726295544042,90.0179977539334,66.9580701385528,2.97494544175266,23.0599275109377,7.00705530718657,325.583135443366,1482.85145087993,3310868.74795317,-195934.189311943,29.74204,-1.75983,605.456736914255,659.158735429485,0.459940109254669,c(3310868.74795317, -195934.189311943)
"RWA","RW",3915,38126,38126,,3,,"mapping",2014,8,18,50,1,50,6,50,1,1,22638,0.02,0.12,0.02,0.146083018867924,6443.93910479956,71,71,71,55,79.5195994558868,79.1615049251384,2.3843747006612,0.358096169666162,18.0960229181621,76.6206284859723,38.9384929071594,13.5172423246603,37.6821386993773,9.86212612896173,465.850446515765,1438.65069916804,3333235.06004336,-276213.291147668,29.94296,-2.480491,539.006374728715,756.236137406325,0.356284170653939,c(3333235.06004336, -276213.291147668)
"RWA","RW",3914,38124,38124,,3,,"mapping",2014,8,18,50,0,50,37,50,15,1,22684,0,0.74,0.3,0.771698113207547,3293.79902255225,72,72,72,56,85.6432675400451,85.5111199476226,2.32739610915452,0.132147912209347,12.0293360999565,74.7502293460633,49.2829256585048,9.88244761691942,25.4673056530652,15.3673223310031,828.922639404297,1923.10740960003,3308441.98305388,-170991.297997707,29.72024,-1.535857,644.32819719209,600.108145532505,0.536918518741005,c(3308441.98305388, -170991.297997707)
