"Row.names","iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","hk_perc_highinfection","hk_perc_moderateinfection","asc_examined","asc_positive","asc_perc_highinfection","asc_perc_moderateinfection","tt_examined","tt_positive","tt_perc_highinfection","tt_perc_moderateinfection","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water"
"120","ETH","ET",1948,3189,18981,"legelaftu",52476,40.831699,8.9246702,3,NA,NA,2009,NA,NA,110,56,NA,NA,110,0,NA,NA,110,0,NA,NA,1,5219,0.509090909090909,0,0,0.480274442538593,7559.3707794345,119,119,119,100,16.281355796493,15.6392771718395,60.120825448571,0.642078849127302,23.5978175359147,11.9870817333442,8.14217965037559,12.0858566822637,3.84490242441187,75.9270610965997
"121","ETH","ET",1948,3189,18958,"lubu dekeba",52460,41.145599,9.0750599,3,NA,NA,2009,NA,NA,100,43,NA,NA,100,5,NA,NA,100,0,NA,NA,1,5209,0.43,0.05,0,0.432547169811321,7644.67750658563,120,120,120,101,18.3073897605283,17.5459515917927,36.9123834852006,0.761439489984723,44.7802264514142,58.1901383443247,21.2903867251557,17.8908015393055,36.8997540748182,23.9190582322427
"122","ETH","ET",1943,3171,18602,"mahedere mariam",NA,37.914001,11.721,3,NA,NA,1995,7,19,90,18,NA,NA,90,34,NA,NA,90,18,NA,NA,3,31531,0.2,0.377777777777778,0.2,0.567714884696017,18518.8147344552,121,121,121,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","ETH","ET",1948,3135,18837,"megado",52283,38.221298,3.8966401,3,NA,NA,2009,NA,NA,106,0,NA,NA,106,0,NA,NA,106,0,NA,NA,1,5142,0,0,0,0,105437.096740322,122,122,122,103,16.7998210815721,16.3134876299015,70.6888903142465,0.486334005367891,12.5112849939946,53.6744666589301,21.8534693416694,31.442151841334,31.8209973542585,14.8833833761036
"124","ETH","ET",1943,3180,18682,"mekaneselam",52546,38.7603778,10.7512414,1,NA,NA,1996,NA,NA,188,7,NA,NA,188,18,NA,NA,188,5,NA,NA,3,5066,0.0372340425531914,0.0957446808510638,0.026595744680851,0.143931746410209,77712.8891029245,123,123,123,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","ETH","ET",1948,3132,18823,"melka amana",52247,39.7892,6.24612,3,NA,NA,2009,NA,NA,105,10,NA,NA,105,6,NA,NA,105,8,NA,NA,1,5134,0.0952380952380952,0.0571428571428571,0.0761904761904762,0.199937657003502,0,124,124,125,105,23.9520530447029,23.4014236442268,52.1831345995029,0.5506300418111,23.8648119000422,49.0011525795207,14.3120879660261,29.7282830190013,34.6890668521129,21.2705635615951
"126","ETH","ET",1948,3132,18823,"melka amana",52247,39.7892,6.24612,3,NA,NA,2009,NA,NA,107,10,NA,NA,107,6,NA,NA,107,9,NA,NA,1,5136,0.0934579439252336,0.0560747663551401,0.0841121495327102,0.204025953405502,0,125,125,124,105,23.9520530447029,23.4014236442268,52.1831345995029,0.5506300418111,23.8648119000422,49.0011525795207,14.3120879660261,29.7282830190013,34.6890668521129,21.2705635615951
"127","ETH","ET",1948,16645,19031,"menegesha kolobo",52532,38.5662162,9.0539315,1,NA,NA,1991,NA,NA,0,0,NA,NA,87,51,NA,NA,87,35,NA,NA,3,5252,NA,0.586206896551724,0.402298850574713,NA,17843.5587212335,126,126,126,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","ETH","ET",1943,3193,18547,"meshenti",52183,37.2838328,11.4745024,1,NA,NA,2011,NA,NA,63,32,NA,NA,63,15,NA,NA,63,3,NA,NA,1,4964,0.507936507936508,0.238095238095238,0.0476190476190476,0.606553892396531,14240.2169104197,127,127,127,107,20.78989297208,20.2341444300072,69.1306232297948,0.55574920023588,10.0794845348896,88.361992473525,11.5428760303283,2.96270302121283,76.8191132935627,8.67530653157236
"129","ETH","ET",1948,3135,18796,"metokomia hara",52202,38.186001,5.625,3,NA,NA,2009,NA,NA,72,14,NA,NA,72,13,NA,NA,72,2,NA,NA,1,5122,0.194444444444444,0.180555555555555,0.0277777777777777,0.337951235214949,5834.69705621761,128,128,128,108,17.715826184301,17.2904865807168,65.3244885636936,0.425339563522007,16.9596870724949,35.7360629870362,23.9857196479234,25.3644256634726,11.7503432869969,38.8995123379811
"13","ETH","ET",1943,3171,18602,"amed ber",NA,38.398998,11.384,3,NA,NA,1995,7,19,95,31,NA,NA,95,14,NA,NA,95,17,NA,NA,3,31529,0.326315789473684,0.147368421052632,0.178947368421053,0.498475216421339,38104.71519082,12,12,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","ETH","ET",1948,3135,18796,"metokonya hora",52203,38.139999,5.5999999,3,NA,NA,2009,NA,NA,110,20,NA,NA,110,17,NA,NA,110,4,NA,NA,1,5125,0.181818181818182,0.154545454545455,0.0363636363636363,0.314545738060474,5834.69705621761,129,129,129,109,24.3890631559278,23.8595742685604,45.6998829318762,0.529489765866009,29.9110539358982,40.7840560589981,14.127772782735,22.5173358650919,26.6562827796587,36.6986080491251
"131","ETH","ET",1948,3189,18981,"midhagdu",52477,40.784801,8.8761501,3,NA,NA,2009,NA,NA,91,27,NA,NA,91,1,NA,NA,91,0,NA,NA,1,5218,0.296703296703297,0.0109890109890109,0,0.287199841419207,7559.3707794345,130,130,130,110,23.255996325037,22.3935962130755,61.4867690475391,0.86240017624203,15.2572351237076,40.4946572891545,20.0222464983615,22.4444207147135,20.4724114393942,37.0609215397037
"132","ETH","ET",1948,3143,18818,"mumicho",52241,41.497601,9.1426601,3,NA,NA,2009,NA,NA,81,32,NA,NA,81,0,NA,NA,81,0,NA,NA,1,5133,0.395061728395062,0,0,0.372699743768926,15265.0912230491,131,131,131,111,7.76419514625838,6.86549557680614,77.8368482416542,0.898699480113913,14.3989571803965,34.8620299628963,16.4274475272442,19.0609010559916,18.4345827804343,46.0770692979235
"133","ETH","ET",1948,3135,18796,"mure turkuma",52204,38.2631,5.71174,3,NA,NA,2009,NA,NA,106,0,NA,NA,106,28,NA,NA,106,1,NA,NA,1,5124,0,0.264150943396226,0.0094339622641509,0.255748033611639,30.1950358524919,132,132,132,112,12.6157759802551,12.2612966666155,56.8047150435062,0.354479648387703,30.5795081293499,78.0441280363534,61.8916616636308,14.1888878238805,16.1524661322943,7.76698341671997
"134","ETH","ET",1948,3135,18796,"muri turkuma",52205,38.2631,5.7114701,3,NA,NA,2009,NA,NA,106,0,NA,NA,106,28,NA,NA,106,1,NA,NA,1,5123,0,0.264150943396226,0.0094339622641509,0.255748033611639,30.1950358524919,133,133,133,113,12.6650930850007,12.3107936085289,56.7993838121784,0.354299820001235,30.5355222307912,78.0702936975413,61.7348395710145,14.1544071018712,16.3354538542054,7.7752985264583
"135","ETH","ET",1943,3171,18602,"nefas mewcha",NA,38.465,11.735,3,NA,NA,1995,7,19,116,0,NA,NA,116,10,NA,NA,116,0,NA,NA,3,31528,0,0.0862068965517241,0,0.0813272608978529,270.657280061214,134,134,134,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","ETH","ET",1948,3194,19034,"nono gino",52539,35.344501,8.9456701,3,NA,NA,2009,NA,NA,101,24,NA,NA,101,36,NA,NA,101,4,NA,NA,1,5253,0.237623762376238,0.356435643564356,0.0396039603960396,0.498861360408818,21831.1680066337,135,135,135,115,29.0206927120091,28.3436697832058,45.8673033208872,0.677023195665467,25.1120058341368,45.631006424149,15.9879741610261,24.922438466595,29.643030712142,29.4465569296616
"137","ETH","ET",1948,3189,18895,"oda ananl",52350,40.4641,8.8180904,3,NA,NA,2009,NA,NA,96,28,NA,NA,96,0,NA,NA,96,0,NA,NA,1,5169,0.291666666666667,0,0,0.275157232704403,28316.4558352876,136,136,136,116,15.5624375046122,14.9480867018124,67.8909847136965,0.614350226737788,16.5465793618955,30.8720652974411,14.1480370975555,44.1863186377181,16.724028808812,24.9416139358401
"138","ETH","ET",1948,3194,18949,"odora tobera",52441,34.965401,9.8265104,3,NA,NA,2009,NA,NA,107,75,NA,NA,107,0,NA,NA,107,0,NA,NA,1,5199,0.700934579439252,0,0,0.661259037206842,24706.8973427299,137,137,137,117,23.3580647048012,22.548044906469,49.8083118197721,0.810019085834598,26.8336233669118,80.0545669831836,33.0795796265539,10.1277115214366,46.9749843907812,9.81772160669319
"139","ETH","ET",1948,3146,18875,"ongobo bekennisa",52322,36.994099,9.0855904,3,NA,NA,2009,NA,NA,110,61,NA,NA,110,26,NA,NA,110,1,NA,NA,1,5162,0.554545454545455,0.236363636363636,0.009090909090909,0.62540294572105,44381.559055532,138,138,138,118,55.029436199892,54.669297080887,26.2820920162865,0.360138841868715,18.6884726301314,57.2737631031703,30.5979551878235,17.8935986617897,26.6758088984012,24.8326381762798
"14","ETH","ET",1943,3171,18602,"amora gedel",NA,37.797001,11.984,3,NA,NA,1995,7,19,85,21,NA,NA,85,47,NA,NA,85,17,NA,NA,3,31541,0.247058823529412,0.552941176470588,0.2,0.689351700724685,13492.4071041294,13,13,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","ETH","ET",1948,3155,18787,"qachi",52199,35.527699,8.3530102,3,NA,NA,2009,NA,NA,98,46,NA,NA,98,8,NA,NA,98,0,NA,NA,1,5120,0.469387755102041,0.0816326530612244,0,0.483682113584748,21485.4776326808,139,139,139,119,10.9710781480858,10.4729220063065,65.9640252351146,0.498155363565828,23.0648989303638,44.3558162181619,17.6792115476148,21.5179347894387,26.6766012000581,34.126250237393
